SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FD.CN.E0	mu&AsAp	mu&AsAtAhu	OK		
NOM.FD.CG.E0	mu&AsAp	mu&AsAtayohi	OK		
NOM.FD.CA.E0	mu&AsAp	mu&AsAtayohi	OK		
NOM.MP.DN.P0	mu$otahaY	Almu$otahayAtu	OK		
NOM.MP.DG.P0	mu$otahaY	Almu$otahayAti	OK		
NOM.MP.DA.P0	mu$otahaY	Almu$otahayAti	OK		
NOM.MP.IN	mu$otahaY	mu$otahayAtN	OK		
NOM.MP.IG	mu$otahaY	mu$otahayAtK	OK		
NOM.MP.IA	mu$otahaY	mu$otahayAtK	OK		
NOM.MP.CN	mu$otahaY	mu$otahayAtu	OK		
NOM.MP.CG	mu$otahaY	mu$otahayAti	OK		
NOM.MP.CA	mu$otahaY	mu$otahayAti	OK		
NOM.MP.CN.E0	mu$otahaY	mu$otahayAtuhu	OK		
NOM.MP.CG.E0	mu$otahaY	mu$otahayAtihi	OK		
NOM.MP.CA.E0	mu$otahaY	mu$otahayAtihi	OK		
NOM.MS.DN.P0	dur~A'	Ald~ur~A'u	OK		
NOM.MS.DG.P0	dur~A'	Ald~ur~A'i	OK		
NOM.MS.DA.P0	dur~A'	Ald~ur~A'a	OK		
NOM.MS.IN	dur~A'	dur~A'N	OK		
NOM.MS.IG	dur~A'	dur~A'K	OK		
NOM.MS.IA	dur~A'	dur~A'F	OK		
NOM.MS.CN	dur~A'	dur~A'u	OK		
NOM.MS.CG	dur~A'	dur~A'i	OK		
NOM.MS.CA	dur~A'	dur~A'a	OK		
NOM.MS.CN.E0	dur~A'	dur~A&uhu	OK		
NOM.MS.CG.E0	dur~A'	dur~A}ihi	OK		
NOM.MS.CA.E0	dur~A'	dur~A'ahu	OK		
NOM.MD.DN.P0	dur~A'	Ald~ur~A'Ani	OK		
NOM.MD.DG.P0	dur~A'	Ald~ur~A'ayoni	OK		
NOM.MD.DA.P0	dur~A'	Ald~ur~A'ayoni	OK		
NOM.MD.IN	dur~A'	dur~A'Ani	OK		
NOM.MD.IG	dur~A'	dur~A'ayoni	OK		
NOM.MD.IA	dur~A'	dur~A'ayoni	OK		
NOM.MD.CN	dur~A'	dur~A'A	OK		
NOM.MD.CG	dur~A'	dur~A'ayo	OK		
NOM.MD.CA	dur~A'	dur~A'ayo	OK		
NOM.MD.CN.E0	dur~A'	dur~A'Ahu	OK		
NOM.MD.CG.E0	dur~A'	dur~A'ayohi	OK		
NOM.MD.CA.E0	dur~A'	dur~A'ayohi	OK		
NOM.MS.DN.P0	quv~A'	Alquv~A'u	OK		
NOM.MS.DG.P0	quv~A'	Alquv~A'i	OK		
NOM.MS.DA.P0	quv~A'	Alquv~A'a	OK		
NOM.MS.IN	quv~A'	quv~A'u	OK		
NOM.MS.IG	quv~A'	quv~A'a	OK		
NOM.MS.IA	quv~A'	quv~A'F	OK		
NOM.MS.CN	quv~A'	quv~A'u	OK		
NOM.MS.CG	quv~A'	quv~A'i	OK		
NOM.MS.CA	quv~A'	quv~A'a	OK		
NOM.MS.CN.E0	quv~A'	quv~A&uhu	OK		
NOM.MS.CG.E0	quv~A'	quv~A}ihi	OK		
NOM.MS.CA.E0	quv~A'	quv~A'ahu	OK		
NOM.FS.DN.P0	quv~A'ap	Alquv~A'apu	OK		
NOM.FS.DG.P0	quv~A'ap	Alquv~A'api	OK		
NOM.FS.DA.P0	quv~A'ap	Alquv~A'apa	OK		
NOM.FS.IN	quv~A'ap	quv~A'apN	OK		
NOM.FS.IG	quv~A'ap	quv~A'apK	OK		
NOM.FS.IA	quv~A'ap	quv~A'apF	OK		
NOM.FS.CN	quv~A'ap	quv~A'apu	OK		
NOM.FS.CG	quv~A'ap	quv~A'api	OK		
NOM.FS.CA	quv~A'ap	quv~A'apa	OK		
NOM.FS.CN.E0	quv~A'ap	quv~A'atuhu	OK		
NOM.FS.CG.E0	quv~A'ap	quv~A'atihi	OK		
NOM.FS.CA.E0	quv~A'ap	quv~A'atahu	OK		
NOM.FD.DN.P0	quv~A'ap	Alquv~A'atAni	OK		
NOM.FD.DG.P0	quv~A'ap	Alquv~A'atayoni	OK		
NOM.FD.DA.P0	quv~A'ap	Alquv~A'atayoni	OK		
NOM.FD.IN	quv~A'ap	quv~A'atAni	OK		
NOM.FD.IG	quv~A'ap	quv~A'atayoni	OK		
NOM.FD.IA	quv~A'ap	quv~A'atayoni	OK		
NOM.FD.CN	quv~A'ap	quv~A'atA	OK		
NOM.FD.CG	quv~A'ap	quv~A'atayo	OK		
NOM.FD.CA	quv~A'ap	quv~A'atayo	OK		
NOM.FD.CN.E0	quv~A'ap	quv~A'atAhu	OK		
NOM.FD.CG.E0	quv~A'ap	quv~A'atayohi	OK		
NOM.FD.CA.E0	quv~A'ap	quv~A'atayohi	OK		
NOM.FP.DN.P0	quv~A'ap	Alquv~AwAtu	OK		
NOM.FP.DG.P0	quv~A'ap	Alquv~AwAti	OK		
NOM.FP.DA.P0	quv~A'ap	Alquv~AwAti	OK		
NOM.FP.IN	quv~A'ap	quv~AwAtN	OK		
NOM.FP.IG	quv~A'ap	quv~AwAtK	OK		
NOM.FP.IA	quv~A'ap	quv~AwAtK	OK		
NOM.FP.CN	quv~A'ap	quv~AwAtu	OK		
NOM.FP.CG	quv~A'ap	quv~AwAti	OK		
NOM.FP.CA	quv~A'ap	quv~AwAti	OK		
NOM.FP.CN.E0	quv~A'ap	quv~AwAtuhu	OK		
NOM.FP.CG.E0	quv~A'ap	quv~AwAtihi	OK		
NOM.FP.CA.E0	quv~A'ap	quv~AwAtihi	OK		
NOM.FP.DN.P0	barodiy~ap	AlburadA'u	OK		
NOM.FP.DG.P0	barodiy~ap	AlburadA'i	OK		
NOM.FP.DA.P0	barodiy~ap	AlburadA'a	OK		
NOM.FP.IN	barodiy~ap	buradA'u	OK		
NOM.FP.IG	barodiy~ap	buradA'a	OK		
NOM.FP.IA	barodiy~ap	buradA'F	OK		
NOM.FP.CN	barodiy~ap	buradA'u	OK		
NOM.FP.CG	barodiy~ap	buradA'i	OK		
NOM.FP.CA	barodiy~ap	buradA'a	OK		
NOM.FP.CN.E0	barodiy~ap	buradA&uhu	OK		
NOM.FP.CG.E0	barodiy~ap	buradA}ihi	OK		
NOM.FP.CA.E0	barodiy~ap	buradA'ahu	OK		
NOM.MP.CA	qitol	qitola	PROB		
NOM.MP.CA	qitol	qitolayo	PROB		
NOM.MP.DN.P0	ladiyg	All~udagA'u	OK		
NOM.MP.DG.P0	ladiyg	All~udagA'i	OK		
NOM.MP.DA.P0	ladiyg	All~udagA'a	OK		
NOM.MP.IN	ladiyg	ludagA'u	OK		
NOM.MP.IG	ladiyg	ludagA'a	OK		
NOM.MP.CN	ladiyg	ludagA'u	OK		
NOM.MP.CG	ladiyg	ludagA'i	OK		
NOM.MP.CA	ladiyg	ludagA'a	OK		
NOM.MP.CN.E0	ladiyg	ludagA&uhu	OK		
NOM.MP.CG.E0	ladiyg	ludagA}ihi	OK		
NOM.MP.CA.E0	ladiyg	ludagA'ahu	OK		
NOM.FP.DN.P0	sanap	Als~inuwna	OK		
NOM.FP.DG.P0	sanap	Als~iniyna	OK		
NOM.FP.DA.P0	sanap	Als~iniyna	OK		
NOM.FP.IN	sanap	sinuwna	OK		
NOM.FP.IG	sanap	siniyna	OK		
NOM.FP.IA	sanap	siniyna	OK		
NOM.FP.CN	sanap	sinuw	OK	Might be incorrect	
NOM.FP.CG	sanap	siniy	OK	Might be incorrect	
NOM.FP.CA	sanap	siniy	OK	Might be incorrect	
NOM.FP.CN.E0	sanap	sinuwhu	OK	Might be incorrect	
NOM.FP.CG.E0	sanap	siniyhi	OK	Might be incorrect	
NOM.FP.CA.E0	sanap	siniyhi	OK	Might be incorrect	
NOM.FP.DN.P0	Saromap	AlS~arAmiy	OK		
NOM.FP.DG.P0	Saromap	AlS~arAmiy	OK		
NOM.FP.DA.P0	Saromap	AlS~arAmiya	OK		
NOM.FP.IN	Saromap	SarAmK	OK		
NOM.FP.IG	Saromap	SarAmK	OK		
NOM.FP.IA	Saromap	SarAmiyAF	OK		
NOM.FP.CN	Saromap	SarAmiy	OK		
NOM.FP.CG	Saromap	SarAmiy	OK		
NOM.FP.CA	Saromap	SarAmiya	OK		
NOM.FP.CN.E0	Saromap	SarAmiyhi	OK		
NOM.FP.CG.E0	Saromap	SarAmiyhi	OK		
NOM.FP.CA.E0	Saromap	SarAmiyahu	OK		
NOM.MS.DN.P0	ta$ay~u'	Alt~a$ay~u'u	OK		
NOM.MS.DG.P0	ta$ay~u'	Alt~a$ay~u'i	OK		
NOM.MS.DA.P0	ta$ay~u'	Alt~a$ay~u'a	OK		
NOM.MS.IN	ta$ay~u'	ta$ay~u'N	OK		
NOM.MS.IG	ta$ay~u'	ta$ay~u'K	OK		
NOM.MS.IA	ta$ay~u'	ta$ay~u}AF	OK		
NOM.MS.CN	ta$ay~u'	ta$ay~u'u	OK		
NOM.MS.CG	ta$ay~u'	ta$ay~u'i	OK		
NOM.MS.CA	ta$ay~u'	ta$ay~u'a	OK		
NOM.MS.CN.E0	ta$ay~u'	ta$ay~u}uhu	OK		
NOM.MS.CG.E0	ta$ay~u'	ta$ay~u}ihi	OK		
NOM.MS.CA.E0	ta$ay~u'	ta$ay~u}ahu	OK		
NOM.MD.DN.P0	taqay~u'	Alt~aqay~u}Ani	OK		
NOM.MD.DG.P0	taqay~u'	Alt~aqay~u}ayoni	OK		
NOM.MD.DA.P0	taqay~u'	Alt~aqay~u}ayoni	OK		
NOM.MD.IG	taqay~u'	taqay~u}ayoni	OK		
NOM.MD.IA	taqay~u'	taqay~u}ayoni	OK		
NOM.MD.CN	taqay~u'	taqay~u}A	OK		
NOM.MD.CG	taqay~u'	taqay~u}ayo	OK		
NOM.MD.CA	taqay~u'	taqay~u}ayo	OK		
NOM.MD.CN.E0	taqay~u'	taqay~u}Ahu	OK		
NOM.MD.CG.E0	taqay~u'	taqay~u}ayohi	OK		
NOM.MD.CA.E0	taqay~u'	taqay~u}ayohi	OK		
NOM.MP.DN.P0	taqay~u'	Alt~aqay~u}Atu	OK		
NOM.MP.DG.P0	taqay~u'	Alt~aqay~u}Ati	OK		
NOM.MP.DA.P0	taqay~u'	Alt~aqay~u}Ati	OK		
NOM.MP.IN	taqay~u'	taqay~u}AtN	OK		
NOM.MP.IG	taqay~u'	taqay~u}AtK	OK		
NOM.MP.IA	taqay~u'	taqay~u}AtK	OK		
NOM.MP.CN	taqay~u'	taqay~u}Atu	OK		
NOM.MP.CG	taqay~u'	taqay~u}Ati	OK		
NOM.MP.CA	taqay~u'	taqay~u}Ati	OK		
NOM.MP.CN.E0	taqay~u'	taqay~u}Atuhu	OK		
NOM.MP.CG.E0	taqay~u'	taqay~u}Atihi	OK		
NOM.MP.CA.E0	taqay~u'	taqay~u}Atihi	OK		
NOM.MS.DN.P0	varaY	Alv~araY	OK		
NOM.MS.DG.P0	varaY	Alv~araY	OK		
NOM.MS.DA.P0	varaY	Alv~araY	OK		
NOM.MS.IN	varaY	varaYF	OK		
NOM.MS.IG	varaY	varaYF	PROB	TANWEEN	
NOM.MS.IA	varaY	varaYF	OK		
NOM.MS.CN	varaY	varaY	OK		
NOM.MS.CG	varaY	varaY	OK		
NOM.MS.CA	varaY	varaY	OK		
NOM.MS.CN.E0	varaY	varAhu	OK		
NOM.MS.CG.E0	varaY	varAhu	OK		
NOM.MS.CA.E0	varaY	varAhu	OK		
NOM.FS.DN.P0	malohAp	AlmalohA'apu	PROB	not A'@w	
NOM.FS.DG.P0	malohAp	AlmalohA'api	PROB	not A'@w	
NOM.FS.DA.P0	malohAp	AlmalohA'apa	PROB	not A'@w	
NOM.FS.IN	malohAp	malohA'apu	PROB	not A'@w	
NOM.FS.IG	malohAp	malohA'apa	PROB	not A'@w	
NOM.FS.IA	malohAp	malohA'apa	PROB	not A'@w	
NOM.FS.CN	malohAp	malohA'apu	PROB	not A'@w	
NOM.FS.CG	malohAp	malohA'api	PROB	not A'@w	
NOM.FS.CA	malohAp	malohA'apa	PROB	not A'@w	
NOM.FS.CN.E0	malohAp	malohA'atuhu	PROB	not A'@w	
NOM.FS.CG.E0	malohAp	malohA'atihi	PROB	not A'@w	
NOM.FS.CA.E0	malohAp	malohA'atahu	PROB	not A'@w	
NOM.FD.DN.P0	malohAp	AlmalohA'atAni	PROB	not A'@w	
NOM.FD.DG.P0	malohAp	AlmalohA'atayoni	PROB	not A'@w	
NOM.FD.DA.P0	malohAp	AlmalohA'atayoni	PROB	not A'@w	
NOM.FD.IN	malohAp	malohA'atAni	PROB	not A'@w	
NOM.FD.IG	malohAp	malohA'atayoni	PROB	not A'@w	
NOM.FD.IA	malohAp	malohA'atayoni	PROB	not A'@w	
NOM.FD.CN	malohAp	malohA'atA	PROB	not A'@w	
NOM.FD.CG	malohAp	malohA'atayo	PROB	not A'@w	
NOM.FD.CA	malohAp	malohA'atayo	OK		
NOM.FD.CN.E0	malohAp	malohA'atAhu	PROB	not A'@w	
NOM.FD.CG.E0	malohAp	malohA'atayohi	PROB	not A'@w	
NOM.FD.CA.E0	malohAp	malohA'atayohi	PROB	not A'@w	
NOM.FP.DN.P0	malohAp	AlmalohA'Atu	PROB	not [#A'@w #dip] 	
NOM.FP.DN.P0	malohAp	AlmalohAwAtu	PROB	not [#A'@w #dip] 	
NOM.FP.DG.P0	malohAp	AlmalohA'Ati	PROB	not [#A'@w #dip] 	
NOM.FP.DG.P0	malohAp	AlmalohAwAti	PROB	not [#A'@w #dip] 	
NOM.FP.DA.P0	malohAp	AlmalohA'Ati	PROB	not [#A'@w #dip] 	
NOM.FP.DA.P0	malohAp	AlmalohAwAti	PROB	not [#A'@w #dip] 	
NOM.FP.IN	malohAp	malohA'AtN	PROB	not [#A'@w #dip] 	
NOM.FP.IN	malohAp	malohAwAtN	PROB	not [#A'@w #dip] 	
NOM.FP.IG	malohAp	malohA'AtK	PROB	not [#A'@w #dip] 	
NOM.FP.IG	malohAp	malohAwAtK	PROB	not [#A'@w #dip] 	
NOM.FP.CN	malohAp	malohA'Atu	PROB	not [#A'@w #dip] 	
NOM.FP.CN	malohAp	malohAwAtu	PROB	not [#A'@w #dip] 	
NOM.FP.CN.E0	malohAp	malohA'Atuhu	PROB	not [#A'@w #dip] 	
NOM.FP.CN.E0	malohAp	malohAwAtuhu	PROB	not [#A'@w #dip] 	
NOM.FP.CG.E0	malohAp	malohA'Atihi	PROB	not [#A'@w #dip] 	
NOM.FP.CG.E0	malohAp	malohAwAtihi	PROB	not [#A'@w #dip] 	
NOM.FP.CA.E0	malohAp	malohA'Atihi	PROB	not [#A'@w #dip] 	
NOM.FP.CA.E0	malohAp	malohAwAtihi	PROB	not [#A'@w #dip] 	
NOM.MS.DN.P0	babogA'	AlbabogA'u	OK		
NOM.MS.DG.P0	babogA'	AlbabogA'i	OK		
NOM.MS.DA.P0	babogA'	AlbabogA'a	OK		
NOM.MS.IN	babogA'	babogA'u	OK		
NOM.MS.IG	babogA'	babogA'a	OK		
NOM.MS.IA	babogA'	babogA'a	OK		
NOM.MS.CN	babogA'	babogA'u	OK		
NOM.MS.CG	babogA'	babogA'i	OK		
NOM.MS.CA	babogA'	babogA'a	OK		
NOM.MS.CN.E0	babogA'	babogA&uhu	OK		
NOM.MS.CG.E0	babogA'	babogA}ihi	OK		
NOM.MS.CA.E0	babogA'	babogA'ahu	OK		
NOM.FS.DN.P0	fASuwliyA'	AlfASuwliyA'u	OK		
NOM.FS.DG.P0	fASuwliyA'	AlfASuwliyA'i	OK		
NOM.FS.DA.P0	fASuwliyA'	AlfASuwliyA'a	OK		
NOM.FS.IN	fASuwliyA'	fASuwliyA'N	OK		
NOM.FS.IG	fASuwliyA'	fASuwliyA'K	OK		
NOM.FS.IA	fASuwliyA'	fASuwliyA'F	OK		
NOM.FS.CN	fASuwliyA'	fASuwliyA'u	OK		
NOM.FS.CG	fASuwliyA'	fASuwliyA'i	OK		
NOM.FS.CA	fASuwliyA'	fASuwliyA'a	OK		
NOM.FS.CN.E0	fASuwliyA'	fASuwliyA&uhu	OK		
NOM.FS.CG.E0	fASuwliyA'	fASuwliyA}ihi	OK		
NOM.FS.CA.E0	fASuwliyA'	fASuwliyA'ahu	OK		
NOM.FD.DN.P0	muwmiyA'	AlmuwmiyA'atAni	OK		
NOM.FD.DG.P0	muwmiyA'	AlmuwmiyA'atayoni	OK		
NOM.FD.DA.P0	muwmiyA'	AlmuwmiyA'atayoni	OK		
NOM.FD.IN	muwmiyA'	muwmiyA'atAni	OK		
NOM.FD.IG	muwmiyA'	muwmiyA'atayoni	OK		
NOM.FD.IA	muwmiyA'	muwmiyA'atayoni	OK		
NOM.FD.CN	muwmiyA'	muwmiyA'atA	OK		
NOM.FD.CG	muwmiyA'	muwmiyA'atayo	OK		
NOM.FD.CA	muwmiyA'	muwmiyA'atayo	OK		
NOM.FD.CN.E0	muwmiyA'	muwmiyA'atAhu	OK		
NOM.FD.CG.E0	muwmiyA'	muwmiyA'atayohi	OK		
NOM.FD.CA.E0	muwmiyA'	muwmiyA'atayohi	OK		
NOM.FP.DN.P0	muwmiyA'	AlmuwmiyAwAtu	OK		
NOM.FP.DG.P0	muwmiyA'	AlmuwmiyAwAti	OK		
NOM.FP.DA.P0	muwmiyA'	AlmuwmiyAwAti	OK		
NOM.FP.IN	muwmiyA'	muwmiyAwAtN	OK		
NOM.FP.IG	muwmiyA'	muwmiyAwAtK	OK		
NOM.FP.IA	muwmiyA'	muwmiyAwAtK	OK		
NOM.FP.CN	muwmiyA'	muwmiyAwAtu	OK		
NOM.FP.CG	muwmiyA'	muwmiyAwAti	OK		
NOM.FP.CA	muwmiyA'	muwmiyAwAti	OK		
NOM.FP.CN.E0	muwmiyA'	muwmiyAwAtuhu	OK		
NOM.FP.CG.E0	muwmiyA'	muwmiyAwAtihi	OK		
NOM.FP.CA.E0	muwmiyA'	muwmiyAwAtihi	OK		
NOM.MS.DN.P0	Ham	Al>aHomA'u	OK		
NOM.MS.DG.P0	Ham	Al>aHomA'i	OK		
NOM.MS.DA.P0	Ham	Al>aHomA'a	OK		
NOM.MS.IN	Ham	>aHomA'N	OK		
NOM.MS.IG	Ham	>aHomA'K	OK		
NOM.MS.IA	Ham	>aHomA'F	OK		
NOM.MS.CN	Ham	>aHomA'u	OK		
NOM.MS.CG	Ham	>aHomA'i	OK		
NOM.MS.CA	Ham	>aHomA'a	OK		
NOM.MS.CN.E0	Ham	>aHomA&uhu	OK		
NOM.MS.CG.E0	Ham	>aHomA}ihi	OK		
NOM.MS.CA.E0	Ham	>aHomA'ahu	OK		
NOM.MP.DN.P0	yamAm	AlyamA}imu	OK		
NOM.MP.DG.P0	yamAm	AlyamA}imi	OK		
NOM.MP.DA.P0	yamAm	AlyamA}ima	OK		
NOM.MP.IN	yamAm	yamA}imu	OK		
NOM.MP.IG	yamAm	yamA}ima	OK		
NOM.MP.IA	yamAm	yamA}ima	OK		
NOM.MP.CN	yamAm	yamA}imu	OK		
NOM.MP.CG	yamAm	yamA}imi	OK		
NOM.MP.CA	yamAm	yamA}ima	OK		
NOM.MP.CN.E0	yamAm	yamA}imuhu	OK		
NOM.MP.CG.E0	yamAm	yamA}imihi	OK		
NOM.MP.CA.E0	yamAm	yamA}imahu	OK		
NOM.MS.DG.P0	{imoru&	AlAimora>i	PROB	gen+>	
NOM.MS.IG	{imoru&	Aimora>K	PROB		
NOM.MS.IA	{imoru&	Aimora>AF	PROB	AF+>	
NOM.MS.CG	{imoru&	Aimora>i	PROB		
NOM.MS.CG.E0	{imoru&	Aimora>ihi	PROB	gen+>	
NOM.MS.CA.E0	{imoru&	Aimoru&ahu	PROB		
NOM.MS.DN.P0.E0	{id~iEA'		OK		
NOM.MS.DG.P0.E0	{id~iEA'		OK		
NOM.MS.DA.P0.E0	{id~iEA'		OK		
NOM.MD.DN.P0	{id~iEA'	AlAid~iEA'Ani	OK		
NOM.MD.DN.P0	{id~iEA'	AlAid~iEAwAni	PROB		
NOM.MD.DG.P0	{id~iEA'	AlAid~iEA'ayoni	OK		
NOM.MD.DG.P0	{id~iEA'	AlAid~iEAwayoni	PROB		
NOM.MD.DA.P0	{id~iEA'	AlAid~iEA'ayoni	OK		
NOM.MD.DA.P0	{id~iEA'	AlAid~iEAwayoni	PROB		
NOM.MD.IN	{id~iEA'	Aid~iEA'Ani	OK		
NOM.MD.IN	{id~iEA'	Aid~iEAwAni	PROB		
NOM.MD.IG	{id~iEA'	Aid~iEA'ayoni	OK		
NOM.MD.IG	{id~iEA'	Aid~iEAwayoni	PROB		
NOM.MD.IA	{id~iEA'	Aid~iEA'ayoni	OK		
NOM.MD.IA	{id~iEA'	Aid~iEAwayoni	PROB		
NOM.MD.CN	{id~iEA'	Aid~iEA'A	OK		
NOM.MD.CN	{id~iEA'	Aid~iEAwA	PROB		
NOM.MD.CG	{id~iEA'	Aid~iEA'ayo	OK		
NOM.MD.CG	{id~iEA'	Aid~iEAwayo	PROB		
NOM.MD.CA	{id~iEA'	Aid~iEA'ayo	OK		
NOM.MD.CA	{id~iEA'	Aid~iEAwayo	PROB		
NOM.MD.DN.P0.E0	{id~iEA'		OK		
NOM.MD.DG.P0.E0	{id~iEA'		OK		
NOM.MD.DA.P0.E0	{id~iEA'		OK		
NOM.MD.CN.E0	{id~iEA'	Aid~iEA'Ahu	OK		
NOM.MD.CN.E0	{id~iEA'	Aid~iEAwAhu	PROB		
NOM.MD.CG.E0	{id~iEA'	Aid~iEA'ayohi	OK		
NOM.MD.CG.E0	{id~iEA'	Aid~iEAwayohi	PROB		
NOM.MD.CA.E0	{id~iEA'	Aid~iEA'ayohi	OK		
NOM.MD.CA.E0	{id~iEA'	Aid~iEAwayohi	PROB		
NOM.MP.DN.P0	{id~iEA'	AlAid~iEA'Atu	OK		
NOM.MP.DN.P0	{id~iEA'	AlAid~iEAwAtu	PROB		
NOM.MP.DG.P0	{id~iEA'	AlAid~iEA'Ati	OK		
NOM.MP.DG.P0	{id~iEA'	AlAid~iEAwAti	PROB		
NOM.MP.DA.P0	{id~iEA'	AlAid~iEA'Ati	OK		
NOM.MP.DA.P0	{id~iEA'	AlAid~iEAwAti	PROB		
NOM.MP.IN	{id~iEA'	Aid~iEA'AtN	OK		
NOM.MP.IN	{id~iEA'	Aid~iEAwAtN	PROB		
NOM.MP.IG	{id~iEA'	Aid~iEA'AtK	OK		
NOM.MP.IG	{id~iEA'	Aid~iEAwAtK	PROB		
NOM.MP.IA	{id~iEA'	Aid~iEA'AtK	OK		
NOM.MP.IA	{id~iEA'	Aid~iEAwAtK	PROB		
NOM.MP.CN	{id~iEA'	Aid~iEA'Atu	OK		
NOM.MP.CN	{id~iEA'	Aid~iEAwAtu	PROB		
NOM.MP.CG	{id~iEA'	Aid~iEA'Ati	OK		
NOM.MP.CG	{id~iEA'	Aid~iEAwAti	PROB		
NOM.MP.CA	{id~iEA'	Aid~iEA'Ati	OK		
NOM.MP.CA	{id~iEA'	Aid~iEAwAti	PROB		
NOM.MP.DN.P0.E0	{id~iEA'		OK		
NOM.MP.DG.P0.E0	{id~iEA'		OK		
NOM.MP.DA.P0.E0	{id~iEA'		OK		
NOM.MP.CN.E0	{id~iEA'	Aid~iEA'Atuhu	OK		
NOM.MP.CN.E0	{id~iEA'	Aid~iEAwAtuhu	PROB		
NOM.MP.CG.E0	{id~iEA'	Aid~iEA'Atihi	OK		
NOM.MP.CG.E0	{id~iEA'	Aid~iEAwAtihi	PROB		
NOM.MP.CA.E0	{id~iEA'	Aid~iEA'Atihi	OK		
NOM.MP.CA.E0	{id~iEA'	Aid~iEAwAtihi	PROB		
NOM.FP.DN.P0.E0	{i$otirATiy~ap		OK		
NOM.FP.DG.P0.E0	{i$otirATiy~ap		OK		
NOM.FP.DA.P0.E0	{i$otirATiy~ap		OK		
NOM.MS.DN.P0.E0	{ibotidA'		OK		
NOM.MS.DG.P0.E0	{ibotidA'		OK		
NOM.MS.DA.P0.E0	{ibotidA'		OK		
NOM.MD.DN.P0.E0	{ibotidA'		OK		
NOM.MD.DG.P0.E0	{ibotidA'		OK		
NOM.MD.DA.P0.E0	{ibotidA'		OK		
NOM.MP.DN.P0.E0	{ibotidA'		OK		
NOM.MP.DG.P0.E0	{ibotidA'		OK		
NOM.MP.DA.P0.E0	{ibotidA'		OK		
NOM.MP.DN.P0.E0	{isom		OK		
NOM.MP.DG.P0.E0	{isom		OK		
NOM.MP.DA.P0.E0	{isom		OK		
NOM.MS.DN.P0.E0	*uw		OK		
NOM.MS.DG.P0.E0	*uw		OK		
NOM.MS.DA.P0.E0	*uw		OK		
NOM.MS.DN.P0.E0	*akA		OK		
NOM.MS.DG.P0.E0	*akA		OK		
NOM.MS.DA.P0.E0	*akA		OK		
NOM.MD.DN.P0.E0	*akA		OK		
NOM.MD.DG.P0.E0	*akA		OK		
NOM.MD.DA.P0.E0	*akA		OK		
NOM.MP.DN.P0.E0	*akA		OK		
NOM.MP.DG.P0.E0	*akA		OK		
NOM.MP.DA.P0.E0	*akA		OK		
NOM.FP.DN.P0.E0	*At		OK		
NOM.FP.DG.P0.E0	*At		OK		
NOM.FP.DA.P0.E0	*At		OK		
NOM.MS.DN.P0.E0	<ibol		OK		
NOM.MS.DG.P0.E0	<ibol		OK		
NOM.MS.DA.P0.E0	<ibol		OK		
NOM.MS.DN.P0.E0	<iboliys		OK		
NOM.MS.DG.P0.E0	<iboliys		OK		
NOM.MS.DA.P0.E0	<iboliys		OK		
NOM.MD.DN.P0.E0	<iboliys		OK		
NOM.MD.DG.P0.E0	<iboliys		OK		
NOM.MD.DA.P0.E0	<iboliys		OK		
NOM.MS.DN.P0	<ikisotrA	Al<ikisotrA	OK		
NOM.MS.DG.P0	<ikisotrA	Al<ikisotrA	OK		
NOM.MS.DA.P0	<ikisotrA	Al<ikisotrA	OK		
NOM.MS.IN	<ikisotrA	<ikisotrA	OK		
NOM.MS.IG	<ikisotrA	<ikisotrA	OK		
NOM.MS.IA	<ikisotrA	<ikisotrA	OK		
NOM.MS.CN	<ikisotrA	<ikisotrA	OK		
NOM.MS.CG	<ikisotrA	<ikisotrA	OK		
NOM.MS.CA	<ikisotrA	<ikisotrA	OK		
NOM.MS.DN.P0.E0	<ikisotrA		OK		
NOM.MS.DG.P0.E0	<ikisotrA		OK		
NOM.MS.DA.P0.E0	<ikisotrA		OK		
NOM.MS.CN.E0	<ikisotrA	<ikisotrAhu	OK		
NOM.MS.CG.E0	<ikisotrA	<ikisotrAhu	OK		
NOM.MS.CA.E0	<ikisotrA	<ikisotrAhu	OK		
NOM.MD.DN.P0.E0	<ikisotrA		OK		
NOM.MD.DG.P0.E0	<ikisotrA		OK		
NOM.MD.DA.P0.E0	<ikisotrA		OK		
NOM.FP.DN.P0	>amap	Al<imAwAni	PROB	(Al<imA'u)[OK]>(Al<imAwAni)[UNK]	
NOM.FP.DN.P0	>amap	Al<imAwAtu	PROB	(Al<imA'u)[OK]>(Al<imAwAtu)[UNK]	
NOM.FP.DG.P0	>amap	Al<imAwayoni	PROB	(Al<imA'i)[OK]>(Al<imAwayoni)[UNK]	
NOM.FP.DG.P0	>amap	Al<imAwAti	PROB	(Al<imA'i)[OK]>(Al<imAwAti)[UNK]	
NOM.FP.DA.P0	>amap	Al<imAwayoni	PROB	(Al<imA'a)[OK]>(Al<imAwayoni)[UNK]	
NOM.FP.DA.P0	>amap	Al<imAwAti	PROB	(Al<imA'a)[OK]>(Al<imAwAti)[UNK]	
NOM.FP.IN	>amap	<imAwAni	PROB	(<imA'N)[OK]>(<imAwAni)[UNK]	
NOM.FP.IN	>amap	<imAwAtN	PROB	(<imA'N)[OK]>(<imAwAtN)[UNK]	
