SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.C3FP.AE.E0	>alA-u		OK		
VERB.C1S.PE.E0	>alA-u		OK		
VERB.C1P.PE.E0	>alA-u		OK		
VERB.C2MS.PE.E0	>alA-u		OK		
VERB.C2FS.PE.E0	>alA-u		OK		
VERB.C2D.PE.E0	>alA-u		OK		
VERB.C2MP.PE.E0	>alA-u		OK		
VERB.C2FP.PE.E0	>alA-u		OK		
VERB.C3MS.PE.E0	>alA-u		OK		
VERB.C3FS.PE.E0	>alA-u		OK		
VERB.C3MD.PE.E0	>alA-u		OK		
VERB.C3FD.PE.E0	>alA-u		OK		
VERB.C3MP.PE.E0	>alA-u		OK		
VERB.C3FP.PE.E0	>alA-u		OK		
VERB.C1S.AE	ba*u&-u		OK		
VERB.C1P.AE	ba*u&-u		OK		
VERB.C2MS.AE	ba*u&-u	Aibo*i}ano	OK		
VERB.C2FS.AE	ba*u&-u	Aibo*i}ino	OK		
VERB.C2D.AE	ba*u&-u	Aibo*i}An~i	OK		
VERB.C2MP.AE	ba*u&-u	Aibo*i}uno	OK		
VERB.C2FP.AE	ba*u&-u	Aibo*i}nAn~i	OK		
VERB.C3MS.AE	ba*u&-u		OK		
VERB.C3FS.AE	ba*u&-u		OK		
VERB.C3MD.AE	ba*u&-u		OK		
VERB.C3FD.AE	ba*u&-u		OK		
VERB.C3MP.AE	ba*u&-u		OK		
VERB.C3FP.AE	ba*u&-u		OK		
VERB.C1S.PE	ba*u&-u		OK		
VERB.C1P.PE	ba*u&-u		OK		
VERB.C2MS.PE	ba*u&-u		OK		
VERB.C2FS.PE	ba*u&-u		OK		
VERB.C2D.PE	ba*u&-u		OK		
VERB.C2MP.PE	ba*u&-u		OK		
VERB.C2FP.PE	ba*u&-u		OK		
VERB.C3MS.PE	ba*u&-u		OK		
VERB.C3FS.PE	ba*u&-u		OK		
VERB.C3MD.PE	ba*u&-u		OK		
VERB.C3FD.PE	ba*u&-u		OK		
VERB.C3MP.PE	ba*u&-u		OK		
VERB.C3FP.PE	ba*u&-u		OK		
VERB.C1S.AE.E0	ba*u&-u		OK		
VERB.C1P.AE.E0	ba*u&-u		OK		
VERB.C2MS.AE.E0	ba*u&-u		OK		
VERB.C2FS.AE.E0	ba*u&-u		OK		
VERB.C2D.AE.E0	ba*u&-u		OK		
VERB.C2MP.AE.E0	ba*u&-u		OK		
VERB.C2FP.AE.E0	ba*u&-u		OK		
VERB.C3MS.AE.E0	ba*u&-u		OK		
VERB.C3FS.AE.E0	ba*u&-u		OK		
VERB.C3MD.AE.E0	ba*u&-u		OK		
VERB.C3FD.AE.E0	ba*u&-u		OK		
VERB.C3MP.AE.E0	ba*u&-u		OK		
VERB.C3FP.AE.E0	ba*u&-u		OK		
VERB.C1S.PE.E0	ba*u&-u		OK		
VERB.C1P.PE.E0	ba*u&-u		OK		
VERB.C2MS.PE.E0	ba*u&-u		OK		
VERB.C2FS.PE.E0	ba*u&-u		OK		
VERB.C2D.PE.E0	ba*u&-u		OK		
VERB.C2MP.PE.E0	ba*u&-u		OK		
VERB.C2FP.PE.E0	ba*u&-u		OK		
VERB.C3MS.PE.E0	ba*u&-u		OK		
VERB.C3FS.PE.E0	ba*u&-u		OK		
VERB.C3MD.PE.E0	ba*u&-u		OK		
VERB.C3FD.PE.E0	ba*u&-u		OK		
VERB.C3MP.PE.E0	ba*u&-u		OK		
VERB.C3FP.PE.E0	ba*u&-u		OK		
VERB.C1S.AE	{iToma>an~		OK		
VERB.C1P.AE	{iToma>an~		OK		
VERB.C2MS.AE	{iToma>an~	AiToma}in~ano	OK		
VERB.C2FS.AE	{iToma>an~	AiToma}in~ino	OK		
VERB.C2D.AE	{iToma>an~	AiToma}in~An~i	OK		
VERB.C2MP.AE	{iToma>an~	AiToma}in~uno	OK		
VERB.C2FP.AE	{iToma>an~	AiToma>onin~An~i	OK		
VERB.C3MS.AE	{iToma>an~		OK		
VERB.C3FS.AE	{iToma>an~		OK		
VERB.C3MD.AE	{iToma>an~		OK		
VERB.C3FD.AE	{iToma>an~		OK		
VERB.C3MP.AE	{iToma>an~		OK		
VERB.C3FP.AE	{iToma>an~		OK		
VERB.C1S.PE	{iToma>an~		OK		
VERB.C1P.PE	{iToma>an~		OK		
VERB.C2MS.PE	{iToma>an~		OK		
VERB.C2FS.PE	{iToma>an~		OK		
VERB.C2D.PE	{iToma>an~		OK		
VERB.C2MP.PE	{iToma>an~		OK		
VERB.C2FP.PE	{iToma>an~		OK		
VERB.C3MS.PE	{iToma>an~		OK		
VERB.C3FS.PE	{iToma>an~		OK		
VERB.C3MD.PE	{iToma>an~		OK		
VERB.C3FD.PE	{iToma>an~		OK		
VERB.C3MP.PE	{iToma>an~		OK		
VERB.C3FP.PE	{iToma>an~		OK		
VERB.C1S.AE.E0	{iToma>an~		OK		
VERB.C1P.AE.E0	{iToma>an~		OK		
VERB.C2MS.AE.E0	{iToma>an~		OK		
VERB.C2FS.AE.E0	{iToma>an~		OK		
VERB.C2D.AE.E0	{iToma>an~		OK		
VERB.C2MP.AE.E0	{iToma>an~		OK		
VERB.C2FP.AE.E0	{iToma>an~		OK		
VERB.C3MS.AE.E0	{iToma>an~		OK		
VERB.C3FS.AE.E0	{iToma>an~		OK		
VERB.C3MD.AE.E0	{iToma>an~		OK		
VERB.C3FD.AE.E0	{iToma>an~		OK		
VERB.C3MP.AE.E0	{iToma>an~		OK		
VERB.C3FP.AE.E0	{iToma>an~		OK		
VERB.C1S.PE.E0	{iToma>an~		OK		
VERB.C1P.PE.E0	{iToma>an~		OK		
VERB.C2MS.PE.E0	{iToma>an~		OK		
VERB.C2FS.PE.E0	{iToma>an~		OK		
VERB.C2D.PE.E0	{iToma>an~		OK		
VERB.C2MP.PE.E0	{iToma>an~		OK		
VERB.C2FP.PE.E0	{iToma>an~		OK		
VERB.C3MS.PE.E0	{iToma>an~		OK		
VERB.C3FS.PE.E0	{iToma>an~		OK		
VERB.C3MD.PE.E0	{iToma>an~		OK		
VERB.C3FD.PE.E0	{iToma>an~		OK		
VERB.C3MP.PE.E0	{iToma>an~		OK		
VERB.C3FP.PE.E0	{iToma>an~		OK		
VERB.C1S.AE	Hasun-u		OK		
VERB.C1P.AE	Hasun-u		OK		
VERB.C2MS.AE	Hasun-u	AuHosunano	OK		
VERB.C2FS.AE	Hasun-u	AuHosunino	OK		
VERB.C2D.AE	Hasun-u	AuHosunAn~i	OK		
VERB.C2MP.AE	Hasun-u	AuHosununo	OK		
VERB.C2FP.AE	Hasun-u	AuHosun~An~i	OK		
VERB.C3MS.AE	Hasun-u		OK		
VERB.C3FS.AE	Hasun-u		OK		
VERB.C3MD.AE	Hasun-u		OK		
VERB.C3FD.AE	Hasun-u		OK		
VERB.C3MP.AE	Hasun-u		OK		
VERB.C3FP.AE	Hasun-u		OK		
VERB.C1S.PE	Hasun-u		OK		
VERB.C1P.PE	Hasun-u		OK		
VERB.C2MS.PE	Hasun-u		OK		
VERB.C2FS.PE	Hasun-u		OK		
VERB.C2D.PE	Hasun-u		OK		
VERB.C2MP.PE	Hasun-u		OK		
VERB.C2FP.PE	Hasun-u		OK		
VERB.C3MS.PE	Hasun-u		OK		
VERB.C3FS.PE	Hasun-u		OK		
VERB.C3MD.PE	Hasun-u		OK		
VERB.C3FD.PE	Hasun-u		OK		
VERB.C3MP.PE	Hasun-u		OK		
VERB.C3FP.PE	Hasun-u		OK		
VERB.C1S.AE.E0	Hasun-u		OK		
VERB.C1P.AE.E0	Hasun-u		OK		
VERB.C2MS.AE.E0	Hasun-u		OK		
VERB.C2FS.AE.E0	Hasun-u		OK		
VERB.C2D.AE.E0	Hasun-u		OK		
VERB.C2MP.AE.E0	Hasun-u		OK		
VERB.C2FP.AE.E0	Hasun-u		OK		
VERB.C3MS.AE.E0	Hasun-u		OK		
VERB.C3FS.AE.E0	Hasun-u		OK		
VERB.C3MD.AE.E0	Hasun-u		OK		
VERB.C3FD.AE.E0	Hasun-u		OK		
VERB.C3MP.AE.E0	Hasun-u		OK		
VERB.C3FP.AE.E0	Hasun-u		OK		
VERB.C1S.PE.E0	Hasun-u		OK		
VERB.C1P.PE.E0	Hasun-u		OK		
VERB.C2MS.PE.E0	Hasun-u		OK		
VERB.C2FS.PE.E0	Hasun-u		OK		
VERB.C2D.PE.E0	Hasun-u		OK		
VERB.C2MP.PE.E0	Hasun-u		OK		
VERB.C2FP.PE.E0	Hasun-u		OK		
VERB.C3MS.PE.E0	Hasun-u		OK		
VERB.C3FS.PE.E0	Hasun-u		OK		
VERB.C3MD.PE.E0	Hasun-u		OK		
VERB.C3FD.PE.E0	Hasun-u		OK		
VERB.C3MP.PE.E0	Hasun-u		OK		
VERB.C3FP.PE.E0	Hasun-u		OK		
VERB.C1S.AE	{irota>aY		OK		
VERB.C1P.AE	{irota>aY		OK		
VERB.C2MS.AE	{irota>aY	Airota}iyano	OK		
VERB.C2FS.AE	{irota>aY	Airota}ino	OK		
VERB.C2D.AE	{irota>aY	Airota}iyAn~i	OK		
VERB.C2MP.AE	{irota>aY	Airota&uno	OK		
VERB.C2FP.AE	{irota>aY	Airota}iynAn~i	OK		
VERB.C3MS.AE	{irota>aY		OK		
VERB.C3FS.AE	{irota>aY		OK		
VERB.C3MD.AE	{irota>aY		OK		
VERB.C3FD.AE	{irota>aY		OK		
VERB.C3MP.AE	{irota>aY		OK		
VERB.C3FP.AE	{irota>aY		OK		
VERB.C1S.PE	{irota>aY		OK		
VERB.C1P.PE	{irota>aY		OK		
VERB.C2MS.PE	{irota>aY		OK		
VERB.C2FS.PE	{irota>aY		OK		
VERB.C2D.PE	{irota>aY		OK		
VERB.C2MP.PE	{irota>aY		OK		
VERB.C2FP.PE	{irota>aY		OK		
VERB.C3MS.PE	{irota>aY		OK		
VERB.C3FS.PE	{irota>aY		OK		
VERB.C3MD.PE	{irota>aY		OK		
VERB.C3FD.PE	{irota>aY		OK		
VERB.C3MP.PE	{irota>aY		OK		
VERB.C3FP.PE	{irota>aY		OK		
VERB.C1S.AE.E0	{irota>aY		OK		
VERB.C1P.AE.E0	{irota>aY		OK		
VERB.C2MS.AE.E0	{irota>aY	Airota}iyanohu	OK		
VERB.C2FS.AE.E0	{irota>aY	Airota}inohu	OK		
VERB.C2D.AE.E0	{irota>aY	Airota}iyAn~ihi	OK		
VERB.C2MP.AE.E0	{irota>aY	Airota&unohu	OK		
VERB.C2FP.AE.E0	{irota>aY	Airota}iynAn~ihi	OK		
VERB.C3MS.AE.E0	{irota>aY		OK		
VERB.C3FS.AE.E0	{irota>aY		OK		
VERB.C3MD.AE.E0	{irota>aY		OK		
VERB.C3FD.AE.E0	{irota>aY		OK		
VERB.C3MP.AE.E0	{irota>aY		OK		
VERB.C3FP.AE.E0	{irota>aY		OK		
VERB.C1S.PE.E0	{irota>aY		OK		
VERB.C1P.PE.E0	{irota>aY		OK		
VERB.C2MS.PE.E0	{irota>aY		OK		
VERB.C2FS.PE.E0	{irota>aY		OK		
VERB.C2D.PE.E0	{irota>aY		OK		
VERB.C2MP.PE.E0	{irota>aY		OK		
VERB.C2FP.PE.E0	{irota>aY		OK		
VERB.C3MS.PE.E0	{irota>aY		OK		
VERB.C3FS.PE.E0	{irota>aY		OK		
VERB.C3MD.PE.E0	{irota>aY		OK		
VERB.C3FD.PE.E0	{irota>aY		OK		
VERB.C3MP.PE.E0	{irota>aY		OK		
VERB.C3FP.PE.E0	{irota>aY		OK		
VERB.C1S.AE	bAn-i		OK		
VERB.C1P.AE	bAn-i		OK		
VERB.C2MS.AE	bAn-i	biynano	OK		
VERB.C2FS.AE	bAn-i	biynino	OK		
VERB.C2D.AE	bAn-i	biynAn~i	OK		
VERB.C2MP.AE	bAn-i	biynuno	OK		
VERB.C2FP.AE	bAn-i	bin~An~i	OK		
VERB.C3MS.AE	bAn-i		OK		
VERB.C3FS.AE	bAn-i		OK		
VERB.C3MD.AE	bAn-i		OK		
VERB.C3FD.AE	bAn-i		OK		
VERB.C3MP.AE	bAn-i		OK		
VERB.C3FP.AE	bAn-i		OK		
VERB.C1S.PE	bAn-i		OK		
VERB.C1P.PE	bAn-i		OK		
VERB.C2MS.PE	bAn-i		OK		
VERB.C2FS.PE	bAn-i		OK		
VERB.C2D.PE	bAn-i		OK		
VERB.C2MP.PE	bAn-i		OK		
VERB.C2FP.PE	bAn-i		OK		
VERB.C3MS.PE	bAn-i		OK		
VERB.C3FS.PE	bAn-i		OK		
VERB.C3MD.PE	bAn-i		OK		
VERB.C3FD.PE	bAn-i		OK		
VERB.C3MP.PE	bAn-i		OK		
VERB.C3FP.PE	bAn-i		OK		
VERB.C1S.AE.E0	bAn-i		OK		
VERB.C1P.AE.E0	bAn-i		OK		
VERB.C2MS.AE.E0	bAn-i		OK		
VERB.C2FS.AE.E0	bAn-i		OK		
VERB.C2D.AE.E0	bAn-i		OK		
VERB.C2MP.AE.E0	bAn-i		OK		
VERB.C2FP.AE.E0	bAn-i		OK		
VERB.C3MS.AE.E0	bAn-i		OK		
VERB.C3FS.AE.E0	bAn-i		OK		
VERB.C3MD.AE.E0	bAn-i		OK		
VERB.C3FD.AE.E0	bAn-i		OK		
VERB.C3MP.AE.E0	bAn-i		OK		
VERB.C3FP.AE.E0	bAn-i		OK		
VERB.C1S.PE.E0	bAn-i		OK		
VERB.C1P.PE.E0	bAn-i		OK		
VERB.C2MS.PE.E0	bAn-i		OK		
VERB.C2FS.PE.E0	bAn-i		OK		
VERB.C2D.PE.E0	bAn-i		OK		
VERB.C2MP.PE.E0	bAn-i		OK		
VERB.C2FP.PE.E0	bAn-i		OK		
VERB.C3MS.PE.E0	bAn-i		OK		
VERB.C3FS.PE.E0	bAn-i		OK		
VERB.C3MD.PE.E0	bAn-i		OK		
VERB.C3FD.PE.E0	bAn-i		OK		
VERB.C3MP.PE.E0	bAn-i		OK		
VERB.C3FP.PE.E0	bAn-i		OK		
VERB.C1S.AE	{isotA'		OK		
VERB.C1P.AE	{isotA'		OK		
VERB.C2MS.AE	{isotA'	Aisota>ano	OK		
VERB.C2FS.AE	{isotA'	AisotA}ino	OK		
VERB.C2D.AE	{isotA'	AisotA'An~i	OK		
VERB.C2MP.AE	{isotA'	AisotA}uno	OK		
VERB.C2FP.AE	{isotA'	Aisota>nAn~i	OK		
VERB.C3MS.AE	{isotA'		OK		
VERB.C3FS.AE	{isotA'		OK		
VERB.C3MD.AE	{isotA'		OK		
VERB.C3FD.AE	{isotA'		OK		
VERB.C3MP.AE	{isotA'		OK		
VERB.C3FP.AE	{isotA'		OK		
VERB.C1S.PE	{isotA'		OK		
VERB.C1P.PE	{isotA'		OK		
VERB.C2MS.PE	{isotA'		OK		
VERB.C2FS.PE	{isotA'		OK		
VERB.C2D.PE	{isotA'		OK		
VERB.C2MP.PE	{isotA'		OK		
VERB.C2FP.PE	{isotA'		OK		
VERB.C3MS.PE	{isotA'		OK		
VERB.C3FS.PE	{isotA'		OK		
VERB.C3MD.PE	{isotA'		OK		
VERB.C3FD.PE	{isotA'		OK		
VERB.C3MP.PE	{isotA'		OK		
VERB.C3FP.PE	{isotA'		OK		
VERB.C1S.AE.E0	{isotA'		OK		
VERB.C1P.AE.E0	{isotA'		OK		
VERB.C2MS.AE.E0	{isotA'	Aisota>anohu	OK		
VERB.C2FS.AE.E0	{isotA'	AisotA}inohu	OK		
VERB.C2D.AE.E0	{isotA'	AisotA'An~ihi	OK		
VERB.C2MP.AE.E0	{isotA'	AisotA}unohu	OK		
VERB.C2FP.AE.E0	{isotA'	Aisota>nAn~ihi	OK		
VERB.C3MS.AE.E0	{isotA'		OK		
VERB.C3FS.AE.E0	{isotA'		OK		
VERB.C3MD.AE.E0	{isotA'		OK		
VERB.C3FD.AE.E0	{isotA'		OK		
VERB.C3MP.AE.E0	{isotA'		OK		
VERB.C3FP.AE.E0	{isotA'		OK		
VERB.C1S.PE.E0	{isotA'		OK		
VERB.C1P.PE.E0	{isotA'		OK		
VERB.C2MS.PE.E0	{isotA'		OK		
VERB.C2FS.PE.E0	{isotA'		OK		
VERB.C2D.PE.E0	{isotA'		OK		
VERB.C2MP.PE.E0	{isotA'		OK		
VERB.C2FP.PE.E0	{isotA'		OK		
VERB.C3MS.PE.E0	{isotA'		OK		
VERB.C3FS.PE.E0	{isotA'		OK		
VERB.C3MD.PE.E0	{isotA'		OK		
VERB.C3FD.PE.E0	{isotA'		OK		
VERB.C3MP.PE.E0	{isotA'		OK		
VERB.C3FP.PE.E0	{isotA'		OK		
VERB.C1S.AE	{isotaDA'		OK		
VERB.C1P.AE	{isotaDA'		OK		
VERB.C2MS.AE	{isotaDA'	AisotaDiy}ano	OK		
VERB.C2FS.AE	{isotaDA'	AisotaDiy}ino	OK		
VERB.C2D.AE	{isotaDA'	AisotaDiy}An~i	OK		
VERB.C2MP.AE	{isotaDA'	AisotaDiy}uno	OK		
VERB.C2FP.AE	{isotaDA'	AisotaDi}nAn~i	OK		
VERB.C3MS.AE	{isotaDA'		OK		
VERB.C3FS.AE	{isotaDA'		OK		
VERB.C3MD.AE	{isotaDA'		OK		
VERB.C3FD.AE	{isotaDA'		OK		
VERB.C3MP.AE	{isotaDA'		OK		
VERB.C3FP.AE	{isotaDA'		OK		
VERB.C1S.PE	{isotaDA'		OK		
VERB.C1P.PE	{isotaDA'		OK		
VERB.C2MS.PE	{isotaDA'		OK		
VERB.C2FS.PE	{isotaDA'		OK		
VERB.C2D.PE	{isotaDA'		OK		
VERB.C2MP.PE	{isotaDA'		OK		
VERB.C2FP.PE	{isotaDA'		OK		
VERB.C3MS.PE	{isotaDA'		OK		
VERB.C3FS.PE	{isotaDA'		OK		
VERB.C3MD.PE	{isotaDA'		OK		
VERB.C3FD.PE	{isotaDA'		OK		
VERB.C3MP.PE	{isotaDA'		OK		
VERB.C3FP.PE	{isotaDA'		OK		
VERB.C1S.AE.E0	{isotaDA'		OK		
VERB.C1P.AE.E0	{isotaDA'		OK		
VERB.C2MS.AE.E0	{isotaDA'		OK		
VERB.C2FS.AE.E0	{isotaDA'		OK		
VERB.C2D.AE.E0	{isotaDA'		OK		
VERB.C2MP.AE.E0	{isotaDA'		OK		
VERB.C2FP.AE.E0	{isotaDA'		OK		
VERB.C3MS.AE.E0	{isotaDA'		OK		
VERB.C3FS.AE.E0	{isotaDA'		OK		
VERB.C3MD.AE.E0	{isotaDA'		OK		
VERB.C3FD.AE.E0	{isotaDA'		OK		
VERB.C3MP.AE.E0	{isotaDA'		OK		
VERB.C3FP.AE.E0	{isotaDA'		OK		
VERB.C1S.PE.E0	{isotaDA'		OK		
VERB.C1P.PE.E0	{isotaDA'		OK		
VERB.C2MS.PE.E0	{isotaDA'		OK		
VERB.C2FS.PE.E0	{isotaDA'		OK		
VERB.C2D.PE.E0	{isotaDA'		OK		
VERB.C2MP.PE.E0	{isotaDA'		OK		
VERB.C2FP.PE.E0	{isotaDA'		OK		
VERB.C3MS.PE.E0	{isotaDA'		OK		
VERB.C3FS.PE.E0	{isotaDA'		OK		
VERB.C3MD.PE.E0	{isotaDA'		OK		
VERB.C3FD.PE.E0	{isotaDA'		OK		
VERB.C3MP.PE.E0	{isotaDA'		OK		
VERB.C3FP.PE.E0	{isotaDA'		OK		
VERB.C1S.AE	sA'-u		OK		
VERB.C1P.AE	sA'-u		OK		
VERB.C2MS.AE	sA'-u	su&ano	OK		
VERB.C2FS.AE	sA'-u	suw}ino	OK		
VERB.C2D.AE	sA'-u	suw'An~i	OK		
VERB.C2MP.AE	sA'-u	suw}uno	OK		
VERB.C2FP.AE	sA'-u	su&nAn~i	OK		
VERB.C3MS.AE	sA'-u		OK		
VERB.C3FS.AE	sA'-u		OK		
VERB.C3MD.AE	sA'-u		OK		
VERB.C3FD.AE	sA'-u		OK		
VERB.C3MP.AE	sA'-u		OK		
VERB.C3FP.AE	sA'-u		OK		
VERB.C1S.PE	sA'-u		OK		
VERB.C1P.PE	sA'-u		OK		
VERB.C2MS.PE	sA'-u		OK		
VERB.C2FS.PE	sA'-u		OK		
VERB.C2D.PE	sA'-u		OK		
VERB.C2MP.PE	sA'-u		OK		
VERB.C2FP.PE	sA'-u		OK		
VERB.C3MS.PE	sA'-u		OK		
VERB.C3FS.PE	sA'-u		OK		
VERB.C3MD.PE	sA'-u		OK		
VERB.C3FD.PE	sA'-u		OK		
VERB.C3MP.PE	sA'-u		OK		
VERB.C3FP.PE	sA'-u		OK		
VERB.C1S.AE.E0	sA'-u		OK		
VERB.C1P.AE.E0	sA'-u		OK		
VERB.C2MS.AE.E0	sA'-u	su&anohu	OK		
VERB.C2FS.AE.E0	sA'-u	suw}inohu	OK		
VERB.C2D.AE.E0	sA'-u	suw'An~ihi	OK		
VERB.C2MP.AE.E0	sA'-u	suw}unohu	OK		
VERB.C2FP.AE.E0	sA'-u	su&nAn~ihi	OK		
VERB.C3MS.AE.E0	sA'-u		OK		
VERB.C3FS.AE.E0	sA'-u		OK		
VERB.C3MD.AE.E0	sA'-u		OK		
VERB.C3FD.AE.E0	sA'-u		OK		
VERB.C3MP.AE.E0	sA'-u		OK		
VERB.C3FP.AE.E0	sA'-u		OK		
VERB.C1S.PE.E0	sA'-u		OK		
VERB.C1P.PE.E0	sA'-u		OK		
VERB.C2MS.PE.E0	sA'-u		OK		
VERB.C2FS.PE.E0	sA'-u		OK		
VERB.C2D.PE.E0	sA'-u		OK		
VERB.C2MP.PE.E0	sA'-u		OK		
VERB.C2FP.PE.E0	sA'-u		OK		
VERB.C3MS.PE.E0	sA'-u		OK		
VERB.C3FS.PE.E0	sA'-u		OK		
VERB.C3MD.PE.E0	sA'-u		OK		
VERB.C3FD.PE.E0	sA'-u		OK		
VERB.C3MP.PE.E0	sA'-u		OK		
VERB.C3FP.PE.E0	sA'-u		OK		
VERB.C1S.AE	bada>-a		OK		
VERB.C1P.AE	bada>-a		OK		
VERB.C2MS.AE	bada>-a	Aiboda>ano	OK		
VERB.C2FS.AE	bada>-a	Aiboda}ino	OK		
VERB.C2D.AE	bada>-a	Aiboda|n~i	OK		
VERB.C2MP.AE	bada>-a	Aiboda&uno	OK		
VERB.C2FP.AE	bada>-a	Aiboda>nAn~i	OK		
VERB.C3MS.AE	bada>-a		OK		
VERB.C3FS.AE	bada>-a		OK		
VERB.C3MD.AE	bada>-a		OK		
VERB.C3FD.AE	bada>-a		OK		
VERB.C3MP.AE	bada>-a		OK		
VERB.C3FP.AE	bada>-a		OK		
VERB.C1S.PE	bada>-a		OK		
VERB.C1P.PE	bada>-a		OK		
VERB.C2MS.PE	bada>-a		OK		
VERB.C2FS.PE	bada>-a		OK		
VERB.C2D.PE	bada>-a		OK		
VERB.C2MP.PE	bada>-a		OK		
VERB.C2FP.PE	bada>-a		OK		
VERB.C3MS.PE	bada>-a		OK		
VERB.C3FS.PE	bada>-a		OK		
VERB.C3MD.PE	bada>-a		OK		
VERB.C3FD.PE	bada>-a		OK		
VERB.C3MP.PE	bada>-a		OK		
VERB.C3FP.PE	bada>-a		OK		
VERB.C1S.AE.E0	bada>-a		OK		
VERB.C1P.AE.E0	bada>-a		OK		
VERB.C2MS.AE.E0	bada>-a	Aiboda>anohu	OK		
VERB.C2FS.AE.E0	bada>-a	Aiboda}inohu	OK		
VERB.C2D.AE.E0	bada>-a	Aiboda|n~ihi	OK		
VERB.C2MP.AE.E0	bada>-a	Aiboda&unohu	OK		
VERB.C2FP.AE.E0	bada>-a	Aiboda>nAn~ihi	OK		
VERB.C3MS.AE.E0	bada>-a		OK		
VERB.C3FS.AE.E0	bada>-a		OK		
VERB.C3MD.AE.E0	bada>-a		OK		
VERB.C3FD.AE.E0	bada>-a		OK		
VERB.C3MP.AE.E0	bada>-a		OK		
VERB.C3FP.AE.E0	bada>-a		OK		
VERB.C1S.PE.E0	bada>-a		OK		
VERB.C1P.PE.E0	bada>-a		OK		
VERB.C2MS.PE.E0	bada>-a		OK		
VERB.C2FS.PE.E0	bada>-a		OK		
VERB.C2D.PE.E0	bada>-a		OK		
VERB.C2MP.PE.E0	bada>-a		OK		
VERB.C2FP.PE.E0	bada>-a		OK		
VERB.C3MS.PE.E0	bada>-a		OK		
VERB.C3FS.PE.E0	bada>-a		OK		
VERB.C3MD.PE.E0	bada>-a		OK		
VERB.C3FD.PE.E0	bada>-a		OK		
VERB.C3MP.PE.E0	bada>-a		OK		
VERB.C3FP.PE.E0	bada>-a		OK		
VERB.C1S.AE	zana>-a		OK		
VERB.C1P.AE	zana>-a		OK		
VERB.C2MS.AE	zana>-a	Aizona>ano	OK		
VERB.C2FS.AE	zana>-a	Aizona}ino	OK		
VERB.C2D.AE	zana>-a	Aizona|n~i	OK		
VERB.C2MP.AE	zana>-a	Aizona&uno	OK		
VERB.C2FP.AE	zana>-a	Aizona>nAn~i	OK		
VERB.C3MS.AE	zana>-a		OK		
VERB.C3FS.AE	zana>-a		OK		
VERB.C3MD.AE	zana>-a		OK		
VERB.C3FD.AE	zana>-a		OK		
VERB.C3MP.AE	zana>-a		OK		
VERB.C3FP.AE	zana>-a		OK		
VERB.C1S.PE	zana>-a		OK		
VERB.C1P.PE	zana>-a		OK		
VERB.C2MS.PE	zana>-a		OK		
VERB.C2FS.PE	zana>-a		OK		
VERB.C2D.PE	zana>-a		OK		
VERB.C2MP.PE	zana>-a		OK		
VERB.C2FP.PE	zana>-a		OK		
VERB.C3MS.PE	zana>-a		OK		
VERB.C3FS.PE	zana>-a		OK		
VERB.C3MD.PE	zana>-a		OK		
VERB.C3FD.PE	zana>-a		OK		
VERB.C3MP.PE	zana>-a		OK		
VERB.C3FP.PE	zana>-a		OK		
VERB.C1S.AE.E0	zana>-a		OK		
VERB.C1P.AE.E0	zana>-a		OK		
VERB.C3MS.AE.E0	zana>-a		OK		
VERB.C3FS.AE.E0	zana>-a		OK		
VERB.C3MD.AE.E0	zana>-a		OK		
VERB.C3FD.AE.E0	zana>-a		OK		
VERB.C3MP.AE.E0	zana>-a		OK		
VERB.C3FP.AE.E0	zana>-a		OK		
VERB.C1S.PE.E0	zana>-a		OK		
VERB.C1P.PE.E0	zana>-a		OK		
VERB.C2MS.PE.E0	zana>-a		OK		
VERB.C2FS.PE.E0	zana>-a		OK		
VERB.C2D.PE.E0	zana>-a		OK		
VERB.C2MP.PE.E0	zana>-a		OK		
VERB.C2FP.PE.E0	zana>-a		OK		
VERB.C3MS.PE.E0	zana>-a		OK		
VERB.C3FS.PE.E0	zana>-a		OK		
VERB.C3MD.PE.E0	zana>-a		OK		
VERB.C3FD.PE.E0	zana>-a		OK		
VERB.C3MP.PE.E0	zana>-a		OK		
VERB.C3FP.PE.E0	zana>-a		OK		
VERB.C1S.AE	Hayiy-a		OK		
VERB.C1P.AE	Hayiy-a		OK		
VERB.C2MS.AE	Hayiy-a	AiHoyayano	OK		
VERB.C2FS.AE	Hayiy-a	AiHoyayayino	PROB		
VERB.C2D.AE	Hayiy-a	AiHoyayAn~i	OK		
VERB.C2MP.AE	Hayiy-a	AiHoyayawuno	PROB		
VERB.C2FP.AE	Hayiy-a	AiHoyaynAn~i	OK		
VERB.C3MS.AE	Hayiy-a		OK		
VERB.C3FS.AE	Hayiy-a		OK		
VERB.C3MD.AE	Hayiy-a		OK		
VERB.C3FD.AE	Hayiy-a		OK		
VERB.C3MP.AE	Hayiy-a		OK		
VERB.C3FP.AE	Hayiy-a		OK		
VERB.C1S.PE	Hayiy-a		OK		
VERB.C1P.PE	Hayiy-a		OK		
VERB.C2MS.PE	Hayiy-a		OK		
VERB.C2FS.PE	Hayiy-a		OK		
VERB.C2D.PE	Hayiy-a		OK		
VERB.C2MP.PE	Hayiy-a		OK		
VERB.C2FP.PE	Hayiy-a		OK		
VERB.C3MS.PE	Hayiy-a		OK		
VERB.C3FS.PE	Hayiy-a		OK		
