SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FP.IG	ban~A'	ban~A'AtK	OK		
NOM.FP.IG	ban~A'	ban~AwAtK	OK		
NOM.FP.IA	ban~A'	ban~A'AtK	OK		
NOM.FP.IA	ban~A'	ban~AwAtK	OK		
NOM.FP.CN	ban~A'	ban~A'Atu	OK		
NOM.FP.CN	ban~A'	ban~AwAtu	OK		
NOM.FP.CG	ban~A'	ban~A'Ati	OK		
NOM.FP.CG	ban~A'	ban~AwAti	OK		
NOM.FP.CA	ban~A'	ban~A'Ati	OK		
NOM.FP.CA	ban~A'	ban~AwAti	OK		
NOM.FP.DN.P0.E0	ban~A'		OK		
NOM.FP.DG.P0.E0	ban~A'		OK		
NOM.FP.DA.P0.E0	ban~A'		OK		
NOM.FP.CN.E0	ban~A'	ban~A'Atuhu	OK		
NOM.FP.CN.E0	ban~A'	ban~AwAtuhu	OK		
NOM.FP.CG.E0	ban~A'	ban~A'Atihi	OK		
NOM.FP.CG.E0	ban~A'	ban~AwAtihi	OK		
NOM.FP.CA.E0	ban~A'	ban~A'Atihi	OK		
NOM.FP.CA.E0	ban~A'	ban~AwAtihi	OK		
NOM.MP.DN.P0.E0	qatiyl		OK		
NOM.MP.DG.P0.E0	qatiyl		OK		
NOM.MP.DA.P0.E0	qatiyl		OK		
NOM.MP.CN.E0	qatiyl	qatolAhu	OK		
NOM.MP.CG.E0	qatiyl	qatolAhu	OK		
NOM.MP.CA.E0	qatiyl	qatolAhu	OK		
NOM.FP.DN.P0.E0	Ea*orA'		OK		
NOM.FP.DG.P0.E0	Ea*orA'		OK		
NOM.FP.DA.P0.E0	Ea*orA'		OK		
NOM.FP.CN.E0	Ea*orA'	Ea*ArAhu	OK		
NOM.FP.CG.E0	Ea*orA'	Ea*ArAhu	OK		
NOM.FP.CA.E0	Ea*orA'	Ea*ArAhu	OK		
NOM.FS.DN.P0.E0	|xar		OK		
NOM.FS.DG.P0.E0	|xar		OK		
NOM.FS.DA.P0.E0	|xar		OK		
NOM.FS.CN.E0	|xar	>uxorAhu	OK		
NOM.FS.CG.E0	|xar	>uxorAhu	OK		
NOM.FS.CA.E0	|xar	>uxorAhu	OK		
NOM.FD.DN.P0.E0	|xar		OK		
NOM.FD.DG.P0.E0	|xar		OK		
NOM.FD.DA.P0.E0	|xar		OK		
NOM.FD.CN.E0	|xar	>uxorayAhu	OK		
NOM.FD.CG.E0	|xar	>uxorayayohi	OK		
NOM.FD.CA.E0	|xar	>uxorayayohi	OK		
NOM.FP.DN.P0.E0	|xar		OK		
NOM.FP.DG.P0.E0	|xar		OK		
NOM.FP.DA.P0.E0	|xar		OK		
NOM.FP.CN.E0	|xar	>uxorayAtuhu	OK		
NOM.FP.CG.E0	|xar	>uxorayAtihi	OK		
NOM.FP.CA.E0	|xar	>uxorayAtihi	OK		
NOM.MS.DN.P0.E0	|xar		OK		
NOM.MS.DG.P0.E0	|xar		OK		
NOM.MS.DA.P0.E0	|xar		OK		
NOM.MS.CN.E0	|xar	|xaruhu	OK		
NOM.MS.CG.E0	|xar	|xarihi	OK		
NOM.MS.CA.E0	|xar	|xarahu	OK		
NOM.MD.DN.P0.E0	|xar		OK		
NOM.MD.DG.P0.E0	|xar		OK		
NOM.MD.DA.P0.E0	|xar		OK		
NOM.MD.CN.E0	|xar	|xarAhu	OK		
NOM.MD.CG.E0	|xar	|xarayohi	OK		
NOM.MD.CA.E0	|xar	|xarayohi	OK		
NOM.MP.DN.P0.E0	|xar		OK		
NOM.MP.DG.P0.E0	|xar		OK		
NOM.MP.DA.P0.E0	|xar		OK		
NOM.MP.CN.E0	|xar	|xaruwhu	OK		
NOM.MP.CG.E0	|xar	|xariyhi	OK		
NOM.MP.CA.E0	|xar	|xariyhi	OK		
NOM.MP.DN.P0	$ajiyE	Al$~ajA}iEu	OK		
NOM.MP.DG.P0	$ajiyE	Al$~ajA}iEi	OK		
NOM.MP.DA.P0	$ajiyE	Al$~ajA}iEa	OK		
NOM.MP.IN	$ajiyE	$ajA}iEu	OK		
NOM.MP.IG	$ajiyE	$ajA}iEa	OK		
NOM.MP.IA	$ajiyE	$ajA}iEa	OK		
NOM.MP.CN	$ajiyE	$ajA}iEu	OK		
NOM.MP.CG	$ajiyE	$ajA}iEi	OK		
NOM.MP.CA	$ajiyE	$ajA}iEa	OK		
NOM.MP.DN.P0.E0	$ajiyE		OK		
NOM.MP.DG.P0.E0	$ajiyE		OK		
NOM.MP.DA.P0.E0	$ajiyE		OK		
NOM.MP.CN.E0	$ajiyE	$ajA}iEuhu	OK		
NOM.MP.CG.E0	$ajiyE	$ajA}iEihi	OK		
NOM.MP.CA.E0	$ajiyE	$ajA}iEahu	OK		
NOM.MS.DN.P0.E0	bariy'		OK		
NOM.MS.DG.P0.E0	bariy'		OK		
NOM.MS.DA.P0.E0	bariy'		OK		
NOM.MS.CN.E0	bariy'	bariy}uhu	OK		
NOM.MS.CG.E0	bariy'	bariy}ihi	OK		
NOM.MS.CA.E0	bariy'	bariy}ahu	OK		
NOM.MD.DN.P0.E0	bariy'		OK		
NOM.MD.DG.P0.E0	bariy'		OK		
NOM.MD.DA.P0.E0	bariy'		OK		
NOM.MD.CN.E0	bariy'	bariy}Ahu	OK		
NOM.MD.CG.E0	bariy'	bariy}ayohi	OK		
NOM.MD.CA.E0	bariy'	bariy}ayohi	OK		
NOM.MP.CN.E0	bariy'	bariy}uwhu	OK		
NOM.MP.CG.E0	bariy'	bariy}iyhi	OK		
NOM.MP.CA.E0	bariy'	bariy}iyhi	OK		
NOM.FS.DN.P0.E0	bariy'		OK		
NOM.FS.DG.P0.E0	bariy'		OK		
NOM.FS.DA.P0.E0	bariy'		OK		
NOM.FS.CN.E0	bariy'	bariy}atuhu	OK		
NOM.FS.CG.E0	bariy'	bariy}atihi	OK		
NOM.FS.CA.E0	bariy'	bariy}atahu	OK		
NOM.FD.DN.P0.E0	bariy'		OK		
NOM.FD.DG.P0.E0	bariy'		OK		
NOM.FD.DA.P0.E0	bariy'		OK		
NOM.FD.CN.E0	bariy'	bariy}atAhu	OK		
NOM.FD.CG.E0	bariy'	bariy}atayohi	OK		
NOM.FD.CA.E0	bariy'	bariy}atayohi	OK		
NOM.FP.DN.P0.E0	bariy'		OK		
NOM.FP.DG.P0.E0	bariy'		OK		
NOM.FP.DA.P0.E0	bariy'		OK		
NOM.FP.CN.E0	bariy'	bariy}Atuhu	OK		
NOM.FP.CG.E0	bariy'	bariy}Atihi	OK		
NOM.FP.CA.E0	bariy'	bariy}Atihi	OK		
NOM.MP.DN.P0.E0	ray~An		OK		
NOM.MP.DG.P0.E0	ray~An		OK		
NOM.MP.DA.P0.E0	ray~An		OK		
NOM.MP.CN.E0	ray~An	ray~Anuwhu	OK		
NOM.MP.CG.E0	ray~An	ray~Aniyhi	OK		
NOM.MP.CA.E0	ray~An	ray~Aniyhi	OK		
NOM.FS.CG	ray~An	ray~Anapi	OK		
NOM.FS.DN.P0.E0	ray~An		OK		
NOM.FS.DG.P0.E0	ray~An		OK		
NOM.FS.DA.P0.E0	ray~An		OK		
NOM.FS.CN.E0	ray~An	ray~Anatuhu	OK		
NOM.FS.CG.E0	ray~An	ray~Anatihi	OK		
NOM.FS.CA.E0	ray~An	ray~Anatahu	OK		
NOM.FD.DN.P0.E0	ray~An		OK		
NOM.FD.DG.P0.E0	ray~An		OK		
NOM.FD.DA.P0.E0	ray~An		OK		
NOM.FD.CN.E0	ray~An	ray~AnatAhu	OK		
NOM.FD.CG.E0	ray~An	ray~Anatayohi	OK		
NOM.FD.CA.E0	ray~An	ray~Anatayohi	OK		
NOM.FP.DN.P0.E0	ray~An		OK		
NOM.FP.DG.P0.E0	ray~An		OK		
NOM.FP.DA.P0.E0	ray~An		OK		
NOM.FP.CN.E0	ray~An	ray~AnAtuhu	OK		
NOM.FP.CG.E0	ray~An	ray~AnAtihi	OK		
NOM.FP.CA.E0	ray~An	ray~AnAtihi	OK		
NOM.FP.DN.P0.E0	DaHiy~ap		OK		
NOM.FP.DG.P0.E0	DaHiy~ap		OK		
NOM.FP.DA.P0.E0	DaHiy~ap		OK		
NOM.FS.DN.P0.E0	DaHiy~ap		OK		
NOM.FS.DG.P0.E0	DaHiy~ap		OK		
NOM.FS.DA.P0.E0	DaHiy~ap		OK		
NOM.FS.CN.E0	DaHiy~ap	DaHiy~atuhu	OK		
NOM.FS.CG.E0	DaHiy~ap	DaHiy~atihi	OK		
NOM.FS.CA.E0	DaHiy~ap	DaHiy~atahu	OK		
NOM.FD.DN.P0.E0	DaHiy~ap		OK		
NOM.FD.DG.P0.E0	DaHiy~ap		OK		
NOM.FD.DA.P0.E0	DaHiy~ap		OK		
NOM.FD.CN.E0	DaHiy~ap	DaHiy~atAhu	OK		
NOM.FD.CG.E0	DaHiy~ap	DaHiy~atayohi	OK		
NOM.FD.CA.E0	DaHiy~ap	DaHiy~atayohi	OK		
NOM.FS.DN.P0.E0	vakolAn		OK		
NOM.FS.DG.P0.E0	vakolAn		OK		
NOM.FS.DA.P0.E0	vakolAn		OK		
NOM.FS.CN.E0	vakolAn	vakolAhu	OK		
NOM.FS.CG.E0	vakolAn	vakolAhu	OK		
NOM.FS.CA.E0	vakolAn	vakolAhu	OK		
NOM.FP.DN.P0.E0	Eajuwz		OK		
NOM.FP.DG.P0.E0	Eajuwz		OK		
NOM.FP.DA.P0.E0	Eajuwz		OK		
NOM.FP.CN.E0	Eajuwz	EajA}izuhu	OK		
NOM.FP.CG.E0	Eajuwz	EajA}izihi	OK		
NOM.FP.CA.E0	Eajuwz	EajA}izahu	OK		
NOM.FP.DN.P0.E0	fAjir		OK		
NOM.FP.DG.P0.E0	fAjir		OK		
NOM.FP.DA.P0.E0	fAjir		OK		
NOM.FP.CN.E0	fAjir	fajaratuhu	OK		
NOM.FP.CG.E0	fAjir	fajaratihi	OK		
NOM.FP.CA.E0	fAjir	fajaratahu	OK		
NOM.MP.DN.P0	fAjir	Alfuj~Aru	OK	(AlfawAjiru)[OK]>(Alfuj~Aru)[UNK]	
NOM.MP.DG.P0	fAjir	Alfuj~Ari	OK	(AlfawAjiri)[OK]>(Alfuj~Ari)[UNK]	
NOM.MP.DA.P0	fAjir	Alfuj~Ara	OK	(AlfawAjira)[OK]>(Alfuj~Ara)[UNK]	
NOM.MP.IN	fAjir	fuj~ArN	OK	(fawAjiru)[OK]>(fuj~ArN)[UNK]	
NOM.MP.IG	fAjir	fuj~ArK	OK	(fawAjira)[OK]>(fuj~ArK)[UNK]	
NOM.MP.IA	fAjir	fuj~ArAF	OK	(fawAjira)[OK]>(fuj~ArAF)[UNK]	
NOM.MP.CN	fAjir	fuj~Aru	OK	(fawAjiru)[OK]>(fuj~Aru)[UNK]	
NOM.MP.CG	fAjir	fuj~Ari	OK	(fawAjiri)[OK]>(fuj~Ari)[UNK]	
NOM.MP.CA	fAjir	fuj~Ara	OK	(fawAjira)[OK]>(fuj~Ara)[UNK]	
NOM.MP.DN.P0.E0	fAjir		OK		
NOM.MP.DG.P0.E0	fAjir		OK		
NOM.MP.DA.P0.E0	fAjir		OK		
NOM.MP.CN.E0	fAjir	fuj~Aruhu	OK		
NOM.MP.CG.E0	fAjir	fuj~Arihi	OK		
NOM.MP.CA.E0	fAjir	fuj~Arahu	OK		
NOM.FS.DN.P0.E0	>aEomaY		OK		
NOM.FS.DG.P0.E0	>aEomaY		OK		
NOM.FS.DA.P0.E0	>aEomaY		OK		
NOM.FS.CN.E0	>aEomaY	EamoyA&uhu	OK		
NOM.FS.CG.E0	>aEomaY	EamoyA}ihi	OK		
NOM.FS.CA.E0	>aEomaY	EamoyA'ahu	OK		
NOM.FD.DN.P0	>aEomaY	AlEamoyA'Ani	OK		
NOM.FD.DN.P0	>aEomaY	AlEamoyAwAni	OK		
NOM.FD.DG.P0	>aEomaY	AlEamoyA'ayoni	OK		
NOM.FD.DG.P0	>aEomaY	AlEamoyAwayoni	OK		
NOM.FD.DA.P0	>aEomaY	AlEamoyA'ayoni	OK		
NOM.FD.DA.P0	>aEomaY	AlEamoyAwayoni	OK		
NOM.FD.IN	>aEomaY	EamoyA'Ani	OK		
NOM.FD.IN	>aEomaY	EamoyAwAni	OK		
NOM.FD.IG	>aEomaY	EamoyA'ayoni	OK		
NOM.FD.IG	>aEomaY	EamoyAwayoni	OK		
NOM.FD.IA	>aEomaY	EamoyA'ayoni	OK		
NOM.FD.IA	>aEomaY	EamoyAwayoni	OK		
NOM.FD.CN	>aEomaY	EamoyA'A	OK		
NOM.FD.CN	>aEomaY	EamoyAwA	OK		
NOM.FD.CG	>aEomaY	EamoyA'ayo	OK		
NOM.FD.CG	>aEomaY	EamoyAwayo	OK		
NOM.FD.CA	>aEomaY	EamoyA'ayo	OK		
NOM.FD.CA	>aEomaY	EamoyAwayo	OK		
NOM.FD.DN.P0.E0	>aEomaY		OK		
NOM.FD.DG.P0.E0	>aEomaY		OK		
NOM.FD.DA.P0.E0	>aEomaY		OK		
NOM.FD.CN.E0	>aEomaY	EamoyA'Ahu	OK		
NOM.FD.CN.E0	>aEomaY	EamoyAwAhu	OK		
NOM.FD.CG.E0	>aEomaY	EamoyA'ayohi	OK		
NOM.FD.CG.E0	>aEomaY	EamoyAwayohi	OK		
NOM.FD.CA.E0	>aEomaY	EamoyA'ayohi	OK		
NOM.FD.CA.E0	>aEomaY	EamoyAwayohi	OK		
NOM.FP.DN.P0	>aEomaY	AlEamoyA'Atu	OK		
NOM.FP.DN.P0	>aEomaY	AlEamoyAwAtu	OK		
NOM.FP.DG.P0	>aEomaY	AlEamoyA'Ati	OK		
NOM.FP.DG.P0	>aEomaY	AlEamoyAwAti	OK		
NOM.FP.DA.P0	>aEomaY	AlEamoyA'Ati	OK		
NOM.FP.DA.P0	>aEomaY	AlEamoyAwAti	OK		
NOM.FP.IN	>aEomaY	EamoyA'AtN	OK		
NOM.FP.IN	>aEomaY	EamoyAwAtN	OK		
NOM.FP.IG	>aEomaY	EamoyA'AtK	OK		
NOM.FP.IG	>aEomaY	EamoyAwAtK	OK		
NOM.FP.IA	>aEomaY	EamoyA'AtK	OK		
NOM.FP.IA	>aEomaY	EamoyAwAtK	OK		
NOM.FP.CN	>aEomaY	EamoyA'Atu	OK		
NOM.FP.CN	>aEomaY	EamoyAwAtu	OK		
NOM.FP.CG	>aEomaY	EamoyA'Ati	OK		
NOM.FP.CG	>aEomaY	EamoyAwAti	OK		
NOM.FP.CA	>aEomaY	EamoyA'Ati	OK		
NOM.FP.CA	>aEomaY	EamoyAwAti	OK		
NOM.FP.DN.P0.E0	>aEomaY		OK		
NOM.FP.DG.P0.E0	>aEomaY		OK		
NOM.FP.DA.P0.E0	>aEomaY		OK		
NOM.FP.CN.E0	>aEomaY	EamoyA'Atuhu	OK		
NOM.FP.CN.E0	>aEomaY	EamoyAwAtuhu	OK		
NOM.FP.CG.E0	>aEomaY	EamoyA'Atihi	OK		
NOM.FP.CG.E0	>aEomaY	EamoyAwAtihi	OK		
NOM.FP.CA.E0	>aEomaY	EamoyA'Atihi	OK		
NOM.FP.CA.E0	>aEomaY	EamoyAwAtihi	OK		
NOM.MS.DN.P0.E0	maqoruw'		OK		
NOM.MS.DG.P0.E0	maqoruw'		OK		
NOM.MS.DA.P0.E0	maqoruw'		OK		
NOM.MS.CN.E0	maqoruw'	maqoruw'uhu	OK		
NOM.MS.CG.E0	maqoruw'	maqoruw}ihi	OK		
NOM.MS.CA.E0	maqoruw'	maqoruw'ahu	OK		
NOM.MD.DN.P0.E0	maqoruw'		OK		
NOM.MD.DG.P0.E0	maqoruw'		OK		
NOM.MD.DA.P0.E0	maqoruw'		OK		
NOM.MD.CN.E0	maqoruw'	maqoruw'Ahu	OK		
NOM.MD.CG.E0	maqoruw'	maqoruw'ayohi	OK		
NOM.MD.CA.E0	maqoruw'	maqoruw'ayohi	OK		
NOM.MP.DN.P0.E0	maqoruw'		OK		
NOM.MP.DG.P0.E0	maqoruw'		OK		
NOM.MP.DA.P0.E0	maqoruw'		OK		
NOM.MP.CN.E0	maqoruw'	maqoruw'uwhu	OK		
NOM.MP.CG.E0	maqoruw'	maqoruw}iyhi	OK		
NOM.MP.CA.E0	maqoruw'	maqoruw}iyhi	OK		
NOM.FS.DN.P0.E0	maqoruw'		OK		
NOM.FS.DG.P0.E0	maqoruw'		OK		
NOM.FS.DA.P0.E0	maqoruw'		OK		
NOM.FS.CN.E0	maqoruw'	maqoruw'atuhu	OK		
NOM.FS.CG.E0	maqoruw'	maqoruw'atihi	OK		
NOM.FS.CA.E0	maqoruw'	maqoruw'atahu	OK		
NOM.FD.DN.P0.E0	maqoruw'		OK		
NOM.FD.DG.P0.E0	maqoruw'		OK		
NOM.FD.DA.P0.E0	maqoruw'		OK		
NOM.FD.CN.E0	maqoruw'	maqoruw'atAhu	OK		
NOM.FD.CG.E0	maqoruw'	maqoruw'atayohi	OK		
NOM.FD.CA.E0	maqoruw'	maqoruw'atayohi	OK		
NOM.FP.DN.P0.E0	maqoruw'		OK		
NOM.FP.DG.P0.E0	maqoruw'		OK		
NOM.FP.DA.P0.E0	maqoruw'		OK		
NOM.FP.CN.E0	maqoruw'	maqoruw'Atuhu	OK		
NOM.FP.CG.E0	maqoruw'	maqoruw'Atihi	OK		
NOM.FP.CA.E0	maqoruw'	maqoruw'Atihi	OK		
NOM.MS.DN.P0.E0	lahim		OK		
NOM.MS.DG.P0.E0	lahim		OK		
NOM.MS.DA.P0.E0	lahim		OK		
NOM.MS.CN.E0	lahim	lahimuhu	OK		
NOM.MS.CG.E0	lahim	lahimihi	OK		
NOM.MS.CA.E0	lahim	lahimahu	OK		
NOM.MD.DN.P0.E0	lahim		OK		
NOM.MD.DG.P0.E0	lahim		OK		
NOM.MD.DA.P0.E0	lahim		OK		
NOM.MD.CN.E0	lahim	lahimAhu	OK		
NOM.MD.CG.E0	lahim	lahimayohi	OK		
NOM.MD.CA.E0	lahim	lahimayohi	OK		
NOM.MP.DN.P0.E0	lahim		OK		
NOM.MP.DG.P0.E0	lahim		OK		
NOM.MP.DA.P0.E0	lahim		OK		
NOM.MP.CN.E0	lahim	lahimuwhu	OK		
NOM.MP.CG.E0	lahim	lahimiyhi	OK		
NOM.MP.CA.E0	lahim	lahimiyhi	OK		
NOM.FS.DN.P0.E0	lahim		OK		
NOM.FS.DG.P0.E0	lahim		OK		
NOM.FS.DA.P0.E0	lahim		OK		
NOM.FS.CN.E0	lahim	lahimatuhu	OK		
NOM.FS.CG.E0	lahim	lahimatihi	OK		
NOM.FS.CA.E0	lahim	lahimatahu	OK		
NOM.FD.DN.P0.E0	lahim		OK		
NOM.FD.DG.P0.E0	lahim		OK		
NOM.FD.DA.P0.E0	lahim		OK		
NOM.FD.CN.E0	lahim	lahimatAhu	OK		
NOM.FD.CG.E0	lahim	lahimatayohi	OK		
NOM.FD.CA.E0	lahim	lahimatayohi	OK		
NOM.FP.DN.P0.E0	lahim		OK		
NOM.FP.DG.P0.E0	lahim		OK		
NOM.FP.DA.P0.E0	lahim		OK		
NOM.FP.CN.E0	lahim	lahimAtuhu	OK		
NOM.FP.CG.E0	lahim	lahimAtihi	OK		
NOM.FP.CA.E0	lahim	lahimAtihi	OK		
NOM.MS.DN.P0.E0	lAgiy		OK		
NOM.MS.DG.P0.E0	lAgiy		OK		
NOM.MS.DA.P0.E0	lAgiy		OK		
NOM.MS.CN.E0	lAgiy	lAgiyhi	OK		
NOM.MS.CG.E0	lAgiy	lAgiyhi	OK		
NOM.MS.CA.E0	lAgiy	lAgiyahu	OK		
NOM.MD.DN.P0.E0	lAgiy		OK		
NOM.MD.DG.P0.E0	lAgiy		OK		
NOM.MD.DA.P0.E0	lAgiy		OK		
NOM.MD.CN.E0	lAgiy	lAgiyAhu	OK		
NOM.MD.CG.E0	lAgiy	lAgiyayohi	OK		
NOM.MD.CA.E0	lAgiy	lAgiyayohi	OK		
NOM.MP.DN.P0.E0	lAgiy		OK		
NOM.MP.DG.P0.E0	lAgiy		OK		
NOM.MP.DA.P0.E0	lAgiy		OK		
NOM.MP.CN.E0	lAgiy	lAguwhu	OK		
NOM.MP.CG.E0	lAgiy	lAgiyhi	OK		
NOM.MP.CA.E0	lAgiy	lAgiyhi	OK		
NOM.FS.DN.P0.E0	lAgiy		OK		
NOM.FS.DG.P0.E0	lAgiy		OK		
NOM.FS.DA.P0.E0	lAgiy		OK		
NOM.FS.CN.E0	lAgiy	lAgiyatuhu	OK		
NOM.FS.CG.E0	lAgiy	lAgiyatihi	OK		
NOM.FS.CA.E0	lAgiy	lAgiyatahu	OK		
NOM.FD.DN.P0.E0	lAgiy		OK		
NOM.FD.DG.P0.E0	lAgiy		OK		
NOM.FD.DA.P0.E0	lAgiy		OK		
NOM.FD.CN.E0	lAgiy	lAgiyatAhu	OK		
NOM.FD.CG.E0	lAgiy	lAgiyatayohi	OK		
NOM.FD.CA.E0	lAgiy	lAgiyatayohi	OK		
NOM.FP.DN.P0.E0	lAgiy		OK		
NOM.FP.DG.P0.E0	lAgiy		OK		
NOM.FP.DA.P0.E0	lAgiy		OK		
NOM.FP.CN.E0	lAgiy	lAgiyAtuhu	OK		
NOM.FP.CG.E0	lAgiy	lAgiyAtihi	OK		
NOM.FP.CA.E0	lAgiy	lAgiyAtihi	OK		
NOM.MS.DN.P0	lahobAn	All~ahobaY	PROB	WRONG CLASS	
NOM.MS.DG.P0	lahobAn	All~ahobaY	PROB	WRONG CLASS	
NOM.MS.DA.P0	lahobAn	All~ahobaY	PROB	WRONG CLASS	
NOM.MS.IN	lahobAn	lahobaYF	PROB	WRONG STEM AND CLASS	
NOM.MS.IG	lahobAn	lahobaYF	PROB	INCORRECT STEM AND CLASS	
NOM.MS.IA	lahobAn	lahobaYF	PROB		
NOM.MS.CN	lahobAn	lahobaY	PROB	WRONG CLASS	
NOM.MS.CG	lahobAn	lahobaY	PROB	WRONG CLASS	
NOM.MS.CA	lahobAn	lahobaY	PROB	WRONG STEM	
NOM.MS.DN.P0.E0	lahobAn		OK		
NOM.MS.DG.P0.E0	lahobAn		OK		
NOM.MS.DA.P0.E0	lahobAn		OK		
NOM.MS.CN.E0	lahobAn	lahobAhu	PROB	WRONG CLASS	
NOM.MS.CG.E0	lahobAn	lahobAhu	PROB	WRONG CLASS	
NOM.MS.CA.E0	lahobAn	lahobAhu	PROB	WRONG CLASS	
NOM.MS.DN.P0	lahobAn	All~ahobAnu	OK		
NOM.MS.DG.P0	lahobAn	All~ahobAni	OK		
NOM.MS.DA.P0	lahobAn	All~ahobAna	OK		
NOM.MS.IN	lahobAn	lahobAnu	OK		
NOM.MS.IG	lahobAn	lahobAna	OK		
NOM.MS.IA	lahobAn	lahobAna	OK		
NOM.MS.CN	lahobAn	lahobAnu	OK		
NOM.MS.CG	lahobAn	lahobAni	OK		
NOM.MS.CA	lahobAn	lahobAna	OK		
NOM.MS.CN.E0	lahobAn	lahobAnuhu	OK		
NOM.MS.CG.E0	lahobAn	lahobAnihi	OK		
NOM.MS.CA.E0	lahobAn	lahobAnahu	OK		
NOM.MD.DN.P0.E0	lahobAn		OK		
NOM.MD.DG.P0.E0	lahobAn		OK		
NOM.MD.DA.P0.E0	lahobAn		OK		
NOM.MD.CN.E0	lahobAn	lahobAnAhu	OK		
NOM.MD.CG.E0	lahobAn	lahobAnayohi	OK		
NOM.MD.CA.E0	lahobAn	lahobAnayohi	OK		
NOM.MP.DN.P0.E0	lahobAn		OK		
NOM.MP.DG.P0.E0	lahobAn		OK		
NOM.MP.DA.P0.E0	lahobAn		OK		
NOM.MP.CN.E0	lahobAn	lahobAnuwhu	OK		
NOM.MP.CG.E0	lahobAn	lahobAniyhi	OK		
NOM.MP.CA.E0	lahobAn	lahobAniyhi	OK		
NOM.FS.DN.P0.E0	lahobAn		OK		
NOM.FS.DG.P0.E0	lahobAn		OK		
NOM.FS.DA.P0.E0	lahobAn		OK		
NOM.FS.CN.E0	lahobAn	lahobAnatuhu	OK		
NOM.FS.CG.E0	lahobAn	lahobAnatihi	OK		
NOM.FS.CA.E0	lahobAn	lahobAnatahu	OK		
NOM.FD.DN.P0.E0	lahobAn		OK		
NOM.FD.DG.P0.E0	lahobAn		OK		
NOM.FD.DA.P0.E0	lahobAn		OK		
NOM.FD.CN.E0	lahobAn	lahobAnatAhu	OK		
NOM.FD.CG.E0	lahobAn	lahobAnatayohi	OK		
NOM.FD.CA.E0	lahobAn	lahobAnatayohi	OK		
NOM.FP.DN.P0.E0	lahobAn		OK		
NOM.FP.DG.P0.E0	lahobAn		OK		
NOM.FP.DA.P0.E0	lahobAn		OK		
NOM.FP.CN.E0	lahobAn	lahobAnAtuhu	OK		
NOM.FP.CG.E0	lahobAn	lahobAnAtihi	OK		
NOM.FP.CA.E0	lahobAn	lahobAnAtihi	OK		
NOM.MP.DN.P0.E0	lahofAn		OK		
NOM.MP.DG.P0.E0	lahofAn		OK		
NOM.MP.DA.P0.E0	lahofAn		OK		
NOM.MP.CN.E0	lahofAn	lahAfAhu	OK		
NOM.MP.CG.E0	lahofAn	lahAfAhu	OK		
NOM.MP.CA.E0	lahofAn	lahAfAhu	OK		
NOM.MP.DN.P0.E0	lAmiE		OK		
NOM.MP.DG.P0.E0	lAmiE		OK		
NOM.MP.DA.P0.E0	lAmiE		OK		
NOM.MP.CN.E0	lAmiE	lawAmiEuhu	OK		
NOM.MP.CG.E0	lAmiE	lawAmiEihi	OK		
NOM.MP.CA.E0	lAmiE	lawAmiEahu	OK		
NOM.MP.DN.P0.E0	lAwiy		OK		
NOM.MP.DG.P0.E0	lAwiy		OK		
NOM.MP.DA.P0.E0	lAwiy		OK		
NOM.MP.CN.E0	lAwiy	luwAtuhu	OK		
NOM.MP.CG.E0	lAwiy	luwAtihi	OK		
NOM.MP.CA.E0	lAwiy	luwAtahu	OK		
NOM.FS.DN.P0	mikosAl	AlmikosAlu	PROB	MISSING ap 	
NOM.FS.DN.P0	mikosAl	AlmikosAlapu	OK		
NOM.FS.DG.P0	mikosAl	AlmikosAli	PROB	MISSING ap 	
NOM.FS.DG.P0	mikosAl	AlmikosAlapi	OK		
NOM.FS.DA.P0	mikosAl	AlmikosAla	PROB	MISSING ap 	
NOM.FS.DA.P0	mikosAl	AlmikosAlapa	OK		
NOM.FS.IN	mikosAl	mikosAlN	PROB	MISSING ap 	
NOM.FS.IN	mikosAl	mikosAlapN	OK		
NOM.FS.IG	mikosAl	mikosAlK	PROB	MISSING ap 	
NOM.FS.IG	mikosAl	mikosAlapK	OK		
NOM.FS.IA	mikosAl	mikosAlAF	PROB	MISSING ap 	
NOM.FS.IA	mikosAl	mikosAlapF	OK		
NOM.FS.CN	mikosAl	mikosAlu	PROB	MISSING ap 	
NOM.FS.CN	mikosAl	mikosAlapu	OK		
NOM.FS.CG	mikosAl	mikosAli	PROB	MISSING ap 	
NOM.FS.CG	mikosAl	mikosAlapi	OK		
NOM.FS.CA	mikosAl	mikosAla	PROB	MISSING ap 	
NOM.FS.CA	mikosAl	mikosAlapa	OK		
NOM.FS.DN.P0.E0	mikosAl		OK		
NOM.FS.DG.P0.E0	mikosAl		OK		
NOM.FS.DA.P0.E0	mikosAl		OK		
NOM.FS.CN.E0	mikosAl	mikosAluhu	PROB	MISSING ap 	
NOM.FS.CN.E0	mikosAl	mikosAlatuhu	OK		
NOM.FS.CG.E0	mikosAl	mikosAlihi	PROB	MISSING ap 	
NOM.FS.CG.E0	mikosAl	mikosAlatihi	OK		
NOM.FS.CA.E0	mikosAl	mikosAlahu	PROB	MISSING ap 	
NOM.FS.CA.E0	mikosAl	mikosAlatahu	OK		
NOM.MP.DN.P0.E0	laTiyf		OK		
NOM.MP.DG.P0.E0	laTiyf		OK		
NOM.MP.DA.P0.E0	laTiyf		OK		
