SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
OTHER...P12_li_prep	Al		OK		
OTHER....	HanAnay		PROB		
OTHER...P1_bi_prep	HanAnay		OK		
OTHER...P1_li_prep	HanAnay		OK		
OTHER...P2	HanAnay		PROB	CONJ	
OTHER...P12_bi_prep	HanAnay		OK		
OTHER...P12_li_prep	HanAnay		OK		
OTHER...E0	HanAnay		OK		
OTHER...P1.E0_bi_prep	HanAnay		OK		
OTHER...P1.E0_li_prep	HanAnay		OK		
OTHER...P2.E0	HanAnay		OK		
OTHER...P12.E0_bi_prep	HanAnay		OK		
OTHER...P12.E0_li_prep	HanAnay		OK		
OTHER....	Al~a*iy	All~a*ayoni	OK		
OTHER...P1_bi_prep	Al~a*iy	biAll~a*ayoni	OK		
OTHER...P1_li_prep	Al~a*iy	liAll~a*ayoni	PROB		
OTHER...P2	Al~a*iy	waAll~a*ayoni	OK		
OTHER...P12_bi_prep	Al~a*iy	wabiAll~a*ayoni	OK		
OTHER...P12_li_prep	Al~a*iy	waliAll~a*ayoni	PROB		
OTHER...E0	Al~a*iy		OK		
OTHER...P1.E0_bi_prep	Al~a*iy		OK		
OTHER...P1.E0_li_prep	Al~a*iy		OK		
OTHER...P2.E0	Al~a*iy		OK		
OTHER...P12.E0_bi_prep	Al~a*iy		OK		
OTHER...P12.E0_li_prep	Al~a*iy		OK		
OTHER....	Al~a*iy		PROB		
OTHER...P1_bi_prep	Al~a*iy		OK		
OTHER...P1_li_prep	Al~a*iy		OK		
OTHER...P2	Al~a*iy		OK		
OTHER...P12_bi_prep	Al~a*iy		OK		
OTHER...P12_li_prep	Al~a*iy		OK		
OTHER....	fiy	fiy	OK		
OTHER...P2	fiy	wafiy	OK		
OTHER...E0	fiy	fiyhi	OK		
OTHER...P2.E0	fiy	wafiyhi	OK		
OTHER....	>ay~		PROB	COND-T	
OTHER...P1_bi_prep	>ay~		PROB	COND-T	
OTHER...P1_li_prep	>ay~		PROB	COND-T	
OTHER...P2	>ay~		PROB	COND-T	
OTHER...P12_bi_prep	>ay~		PROB	COND-T	
OTHER...P12_li_prep	>ay~		PROB	COND-T	
OTHER...E0	>ay~		OK		
OTHER...P1.E0_bi_prep	>ay~		OK		
OTHER...P1.E0_li_prep	>ay~		OK		
OTHER...P2.E0	>ay~		OK		
OTHER...P12.E0_bi_prep	>ay~		OK		
OTHER...P12.E0_li_prep	>ay~		OK		
OTHER....	>akosaH	>akosaH	PROB	CASE ENDING	
OTHER...P1_bi_prep	>akosaH	bi>akosaH	PROB	CASE ENDING	
OTHER...P1_li_prep	>akosaH	li>akosaH	PROB	CASE ENDING	
OTHER...P2	>akosaH	wa>akosaH	PROB	CASE ENDING	
OTHER...P12_bi_prep	>akosaH	wabi>akosaH	PROB	CASE ENDING	
OTHER...P12_li_prep	>akosaH	wali>akosaH	PROB	CASE ENDING	
OTHER...E0	>akosaH	>akosaHhu	PROB	CASE ENDING	
OTHER...P1.E0_bi_prep	>akosaH	bi>akosaHhu	PROB	CASE ENDING	
OTHER...P1.E0_li_prep	>akosaH	li>akosaHhu	PROB	CASE ENDING	
OTHER...P2.E0	>akosaH	wa>akosaHhu	PROB	CASE ENDING	
OTHER...P12.E0_bi_prep	>akosaH	wabi>akosaHhu	PROB	CASE ENDING	
OTHER...P12.E0_li_prep	>akosaH	wali>akosaHhu	PROB	CASE ENDING	
OTHER....	>uluw	>uluw	PROB	POS: INTERJ	
OTHER...P1_bi_prep	>uluw	bi>uluw	PROB	POS: INTERJ	
OTHER...P1_li_prep	>uluw	li>uluw	PROB	POS: INTERJ	
OTHER...P2	>uluw	wa>uluw	PROB	POS: INTERJ	
OTHER...P12_bi_prep	>uluw	wabi>uluw	PROB	POS: INTERJ	
OTHER...P12_li_prep	>uluw	wali>uluw	PROB	POS: INTERJ	
OTHER...E0	>uluw	>uluwhu	PROB	POS: INTERJ	
OTHER...P1.E0_bi_prep	>uluw	bi>uluwhu	PROB	POS: INTERJ	
OTHER...P1.E0_li_prep	>uluw	li>uluwhu	PROB	POS: INTERJ	
OTHER...P2.E0	>uluw	wa>uluwhu	PROB	POS: INTERJ	
OTHER...P12.E0_bi_prep	>uluw	wabi>uluwhu	PROB	POS: INTERJ	
OTHER...P12.E0_li_prep	>uluw	wali>uluwhu	PROB	POS: INTERJ	
OTHER....	All~`hum~a	All~`hum~a	OK		
OTHER...P1_bi_prep	All~`hum~a	biAll~`hum~a	OK		
OTHER...P1_li_prep	All~`hum~a	liAll~`hum~a	OK		
OTHER...P2	All~`hum~a	waAll~`hum~a	OK		
OTHER...P12_bi_prep	All~`hum~a	wabiAll~`hum~a	OK		
OTHER...P12_li_prep	All~`hum~a	waliAll~`hum~a	OK		
OTHER...E0	All~`hum~a	All~`hum~ahu	PROB	E	
OTHER...P1.E0_bi_prep	All~`hum~a	biAll~`hum~ahu	PROB	E	
OTHER...P1.E0_li_prep	All~`hum~a	liAll~`hum~ahu	PROB	E	
OTHER...P2.E0	All~`hum~a	waAll~`hum~ahu	PROB	E	
OTHER...P12.E0_bi_prep	All~`hum~a	wabiAll~`hum~ahu	PROB	E	
