,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
2485,2514,None,LEXICON,[STEM-PV],AinbagaD,Ainbaga#D,PV,[KEV] to be hated,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2486,2515,None,LEXICON,[STEM-PV],AinrAd,Ainrad,PV,"[KEV] to be wanted, desired, needed",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,3,well-formedness:OK
2487,2516,None,LEXICON,[STEM-PV],AinrAd,AinrAd,PV,"[KEV] to be wanted, desired, needed",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,3,well-formedness:OK
2488,2517,None,LEXICON,[STEM-PV],AinHajaz,AinHaja#z,PV,[MEERA] to reserve,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2489,2518,None,LEXICON,[STEM-PV],AinxaSam,AinxaSa#m,PV,"[KEV] to be deducted, be discounted",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2490,2519,None,LEXICON,[STEM-PV],AinsaHab,AinsaHa#b,PV,"[KEV] to withdraw, retreat, pull back+[MEERA] to withdraw from a situation and/or get pulled by someone and/or sth",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2491,2520,None,LEXICON,[STEM-PV],AinbAq,Ainbaq,PV,[KEV] to be stolen+to be robbed,pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,5,well-formedness:OK
2492,2521,None,LEXICON,[STEM-PV],AinbAq,AinbAq,PV,[KEV] to be stolen+to be robbed,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,5,well-formedness:OK
2493,2522,None,LEXICON,[STEM-PV],AinzawaY,Ainzaw,PV,"[KEV] to hide oneself, go into seclusion",pos:verb asp:p vox:a mod:i,,,intrans #-ay,1,well-formedness:OK
2494,2523,None,LEXICON,[STEM-PV],AinxafaD,Ainxafa#D,PV,"[KEV] to drop, go down, decrease",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2495,2524,None,LEXICON,[STEM-PV],AinfaHaS,AinfaHa#S,PV,[KEV] to be examined,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2496,2525,None,LEXICON,[STEM-PV],Ainsakan,Ainsaka#n,PV,"[KEV] to be lived in, inhabited",pos:verb asp:p vox:a mod:i,,,#n intrans,3,well-formedness:OK
2497,2526,None,LEXICON,[STEM-PV],AinDar~,AinDar~,PV,"[KEV] to be harmed, hurt, injured",pos:verb asp:p vox:a mod:i,,,intrans gem,3,well-formedness:OK
2498,2527,None,LEXICON,[STEM-PV],AinHafar,AinHafa#r,PV,[KEV] to be dug up+to be drilled,pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2499,2528,None,LEXICON,[STEM-PV],AinEaqad,AinEaqa#d,PV,[KEV] to convene; assemble,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2500,2529,None,LEXICON,[STEM-PV],AinHal~,AinHal~,PV,[KEV] to be solved+to be untied,pos:verb asp:p vox:a mod:i,,,intrans gem,5,well-formedness:OK
2501,2530,None,LEXICON,[STEM-PV],AinSAd,AinSad,PV,"[KEV] to be caught, trapped",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,3,well-formedness:OK
2502,2531,None,LEXICON,[STEM-PV],AinSAd,AinSAd,PV,"[KEV] to be caught, trapped",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,3,well-formedness:OK
2503,2532,None,LEXICON,[STEM-PV],Ainsal~,Ainsal~,PV,"[KEV] to catch tuberculosis, become consumptive",pos:verb asp:p vox:a mod:i,,,intrans gem,1,well-formedness:OK
2504,2533,None,LEXICON,[STEM-PV],AimtanaE,AimtanaE,PV,"[KEV] to stop, abstain from, refrain from",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2505,2534,None,LEXICON,[STEM-PV],Ainsaraq,Ainsara#q,PV,[MEERA] to be stolen,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2506,2535,None,LEXICON,[STEM-PV],AinlagaY,Ainlag,PV,[KEV] to be found,pos:verb asp:p vox:a mod:i,,,intrans #-ay,3,well-formedness:OK
2507,2536,None,LEXICON,[STEM-PV],AinHA$,AinHa$,PV,"[KEV] to escape, run away",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,1,well-formedness:OK
2508,2537,None,LEXICON,[STEM-PV],AinHA$,AinHA$,PV,"[KEV] to escape, run away",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,1,well-formedness:OK
2509,2538,None,LEXICON,[STEM-PV],Ainkarah,Ainkara#h,PV,"[KEV] to be hated, despise",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2510,2539,None,LEXICON,[STEM-PV],AinEawaj,AinEawa#j,PV,"[KEV] to be or become bent, twisted",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2511,2540,None,LEXICON,[STEM-PV],AinHalab,AinHala#b,PV,[KEV] to be milked,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2512,2541,None,LEXICON,[STEM-PV],AinqaraS,Ainqara#S,PV,[KEV] to be pinched,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2513,2542,None,LEXICON,[STEM-PV],Ainlam~,Ainlam~,PV,"[KEV] to be collected, gathered",pos:verb asp:p vox:a mod:i,,,intrans gem,3,well-formedness:OK
2514,2543,None,LEXICON,[STEM-PV],AinlaqaY,Ainlaq,PV,[KEV] to be found,pos:verb asp:p vox:a mod:i,,,intrans #-ay,3,well-formedness:OK
2515,2544,None,LEXICON,[STEM-PV],AindAr,Aindar,PV,[KEV] to turn+to turn against,pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,1,well-formedness:OK
2516,2545,None,LEXICON,[STEM-PV],AindAr,AindAr,PV,[KEV] to turn+to turn against,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,1,well-formedness:OK
2517,2546,None,LEXICON,[STEM-PV],AinTalab,AinTala#b,PV,"[KEV] to be asked for, requested",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2518,2547,None,LEXICON,[STEM-PV],AindaEas,AindaEa#s,PV,[KEV] to be run over,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2519,2548,None,LEXICON,[STEM-PV],AinHa$aY,AinHa$,PV,"[KEV] to be stuffed, filled",pos:verb asp:p vox:a mod:i,,,intrans #-ay,3,well-formedness:OK
2520,2549,None,LEXICON,[STEM-PV],Ainjaraf,Ainjara#f,PV,[KEV] to be swept away,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2521,2550,None,LEXICON,[STEM-PV],Ainqahar,Ainqaha#r,PV,"[KEV] to be or become annoyed, irritated, upset+to be or become saddened, grieved",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2522,2551,None,LEXICON,[STEM-PV],AinTaHan,AinTaHa#n,PV,"[KEV] to be crushed, grinded+[MEERA] to grind",pos:verb asp:p vox:a mod:i,,,#n intrans,2,well-formedness:OK
2523,2552,None,LEXICON,[STEM-PV],AinsAq,Ainsaq,PV,[KEV] to be carried away,pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,3,well-formedness:OK
2524,2553,None,LEXICON,[STEM-PV],AinsAq,AinsAq,PV,[KEV] to be carried away,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,3,well-formedness:OK
2525,2554,None,LEXICON,[STEM-PV],Ainqabal,Ainqaba#l,PV,[KEV] to be accepted,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2526,2555,None,LEXICON,[STEM-PV],Ain*abaH,Ain*aba#H,PV,[KEV] to be slaughtered+to be killed,pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2527,2556,None,LEXICON,[STEM-PV],AinbaHav,AinbaHa#v,PV,[KEV] to be discussed,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2528,2557,None,LEXICON,[STEM-PV],Aindaq~,Aindaq~,PV,[KEV] to be rung+to be beaten+to be struck or hit,pos:verb asp:p vox:a mod:i,,,intrans gem,7,well-formedness:OK
2529,2558,None,LEXICON,[STEM-PV],AinlAm,Ainlam,PV,"[KEV] to be blamed, rebuked, censured",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,3,well-formedness:OK
2530,2559,None,LEXICON,[STEM-PV],AinlAm,AinlAm,PV,"[KEV] to be blamed, rebuked, censured",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,3,well-formedness:OK
2531,2560,None,LEXICON,[STEM-PV],Ainjar~,Ainjar~,PV,"[KEV] to be dragged+to be dragged, pulled, tow",pos:verb asp:p vox:a mod:i,,,intrans gem,5,well-formedness:OK
2532,2561,None,LEXICON,[STEM-PV],AinfaSal,AinfaSa#l,PV,"[KEV] to detach, disconnect",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2533,2562,None,LEXICON,[STEM-PV],Ainfajar,Ainfaja#r,PV,"[KEV] to explode, burst, go off+[MEERA] to explode",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2534,2563,None,LEXICON,[STEM-PV],AinjaraH,Ainjara#H,PV,[KEV] to be wounded,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2535,2564,None,LEXICON,[STEM-PV],AiHtAl,AiHtal,PV,"[KEV] to cheat, deceive, dupe",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,4,well-formedness:OK
2536,2565,None,LEXICON,[STEM-PV],AiHtAl,AiHtAl,PV,"[KEV] to cheat, deceive, dupe",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,4,well-formedness:OK
2537,2566,None,LEXICON,[STEM-PV],Aixtalaq,Aixtalaq,PV,"[KEV] to fabricate, make up, think up",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2538,2567,None,LEXICON,[STEM-PV],Aimtad~,Aimtad~,PV,"[KEV] to extend, run, stretch (over a distance)",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2539,2568,None,LEXICON,[STEM-PV],AiHtal~,AiHtal~,PV,"[KEV] to occupy, take over",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2540,2569,None,LEXICON,[STEM-PV],AizdaHam,AizdaHam,PV,"[KEV] to be crowded, to teem, swarm (with people)",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2541,2570,None,LEXICON,[STEM-PV],Airtajaf,Airtajaf,PV,"[KEV] to tremble, shiver, shake",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2542,2571,None,LEXICON,[STEM-PV],Ailtafat,Ailtafat,PV,"[KEV] to look around, glance around",pos:verb asp:p vox:a mod:i,,,#t intrans,4,well-formedness:OK
2543,2572,None,LEXICON,[STEM-PV],Aistanad,Aistanad,PV,"[KEV] to lean, recline+to be based, founded, supported+to rest one's case, have as evidence, use as a basis",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2544,2573,None,LEXICON,[STEM-PV],AiDTar~,AiDTar~,PV,"[KEV] to force, compel s.o. to do s.th.+to be compelled, be hard pressed",pos:verb asp:p vox:a mod:i,,,intrans gem,6,well-formedness:OK
2545,2574,None,LEXICON,[STEM-PV],Aistal~,Aistal~,PV,"[KEV] to draw, unsheath",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
2546,2575,None,LEXICON,[STEM-PV],AiSTalab,AiSTala#b,PV,[MEERA] to behave properly,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2547,2576,None,LEXICON,[STEM-PV],Aijtahad,Aijtahad,PV,"[KEV] to work hard, exert one's effort",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2548,2577,None,LEXICON,[STEM-PV],AiHtafal,AiHtafal,PV,"[KEV] to celebrate, have a celebration",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2549,2578,None,LEXICON,[STEM-PV],AiftaraD,AiftaraD,PV,"[KEV] to suppose, assume+to impose",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2550,2579,None,LEXICON,[STEM-PV],Aixtabar,Aixtabar,PV,"[KEV] to test, examine, experience",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2551,2580,None,LEXICON,[STEM-PV],Aigtar~,Aigtar~,PV,[KEV] to be or become conceited,pos:verb asp:p vox:a mod:i,,,intrans gem,5,well-formedness:OK
2552,2581,None,LEXICON,[STEM-PV],Aixtalaf,Aixtalaf,PV,"[KEV] to differ, be different+to disagree, differ in opinion, argue",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2553,2582,None,LEXICON,[STEM-PV],Aiftaham,Aiftaham,PV,"[KEV] to understand, comprehend s.th.+to learn, find out",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2554,2583,None,LEXICON,[STEM-PV],Ai$tabah,Ai$tabah,PV,"[KEV] to be mistaken, make a mistake+to suspect, be suspicious about",pos:verb asp:p vox:a mod:i,,,intrans,7,well-formedness:OK
2555,2584,None,LEXICON,[STEM-PV],AiltahaY,Ailtah,PV,[KEV] to be distracted,pos:verb asp:p vox:a mod:i,,,intrans #-ay,5,well-formedness:OK
2556,2585,None,LEXICON,[STEM-PV],Aintaqal,Aintaqal,PV,"[KEV] to move, change residence++to be communicated, spread",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
2557,2586,None,LEXICON,[STEM-PV],AiEtanaY,AiEtan,PV,[KEV] to take care of,pos:verb asp:p vox:a mod:i,,,intrans #-ay,4,well-formedness:OK
2558,2587,None,LEXICON,[STEM-PV],Ailtazam,Ailtazam,PV,[KEV] to take responsibility for,pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2559,2588,None,LEXICON,[STEM-PV],AiHta$ar,AiHta$ar,PV,[MEERA] to get angry,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2560,2589,None,LEXICON,[STEM-PV],Ait~axa*,Ait~axa*,PV,"[KEV] to take as, use as+to adopt, take",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2561,2590,None,LEXICON,[STEM-PV],Ai$tahaY,Ai$tah,PV,[KEV] to have an appetite or craving for s.th.,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
2562,2591,None,LEXICON,[STEM-PV],AixtAr,Aixtar,PV,"[KEV] to choose, select, pick",pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,0,well-formedness:OK
2563,2592,None,LEXICON,[STEM-PV],AixtAr,AixtAr,PV,"[KEV] to choose, select, pick",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,0,well-formedness:OK
2564,2593,None,LEXICON,[STEM-PV],Aintaqad,Aintaqad,PV,"[KEV] to criticize, find fault with",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2565,2594,None,LEXICON,[STEM-PV],Ai$tahar,Ai$tahar,PV,"[KEV] to be or become famous, well-known",pos:verb asp:p vox:a mod:i,,,intrans,6,well-formedness:OK
2566,2595,None,LEXICON,[STEM-PV],AixtalaT,AixtalaT,PV,"[KEV] to be mixed, blended+to associate or mix",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2567,2596,None,LEXICON,[STEM-PV],Aistalam,Aistalam,PV,"[KEV] to receive, obtain, get+to take over, take possession of",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2568,2597,None,LEXICON,[STEM-PV],AiHtar~,AiHtar~,PV,[KEV] to be or become hot,pos:verb asp:p vox:a mod:i,,,intrans gem,6,well-formedness:OK
2569,2598,None,LEXICON,[STEM-PV],Ait~abaE,Ait~abaE,PV,"[KEV] to adhere to, follow",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2570,2599,None,LEXICON,[STEM-PV],AiHtaras,AiHtaras,PV,"[KEV] to be on one's guard (against), be wary (of)",pos:verb asp:p vox:a mod:i,,,intrans,8,well-formedness:OK
2571,2600,None,LEXICON,[STEM-PV],Ait~aHad,Ait~aHad,PV,"[KEV] to unite, be united, form a union",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2572,2601,None,LEXICON,[STEM-PV],Aintadab,Aintadab,PV,"[KEV] to authorize, commission, empower (s.o. to do s.th.)",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2573,2602,None,LEXICON,[STEM-PV],AirtaEad,AirtaEad,PV,"[KEV] to shiver, tremble, shake",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2574,2603,None,LEXICON,[STEM-PV],Aixtanaq,Aixtanaq,PV,"[KEV] to choke to death, suffocate",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2575,2604,None,LEXICON,[STEM-PV],Ait~ajah,Ait~ajah,PV,"[KEV] to abe aimed, directed, oriented",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2576,2605,None,LEXICON,[STEM-PV],AixtafaY,Aixtaf,PV,"[KEV] to hide, keep oneself out of sight+to disappear, vanish",pos:verb asp:p vox:a mod:i,,,intrans #-ay,4,well-formedness:OK
2577,2606,None,LEXICON,[STEM-PV],Aihtam~,Aihtam~,PV,"[KEV] to worry, be concerned+to pay attention to, take notice of s.o. or s.th.+to go to great lengths on behalf of s.o.",pos:verb asp:p vox:a mod:i,,,intrans gem,2,well-formedness:OK
2578,2607,None,LEXICON,[STEM-PV],Ai$tam~,Ai$tam~,PV,"[KEV] to smell, sniff",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
2579,2608,None,LEXICON,[STEM-PV],Airta$aY,Airta$,PV,"[KEV] to be bribed, accept bribery",pos:verb asp:p vox:a mod:i,,,intrans #-ay,6,well-formedness:OK
2580,2609,None,LEXICON,[STEM-PV],AiftataH,AiftataH,PV,"[KEV] to open, inaugurate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2581,2610,None,LEXICON,[STEM-PV],AimtAz,Aimtaz,PV,"[KEV] to be distinguished, be marked by+to distinguish oneself+to surpass, excel",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,6,well-formedness:OK
2582,2611,None,LEXICON,[STEM-PV],AimtAz,AimtAz,PV,"[KEV] to be distinguished, be marked by+to distinguish oneself+to surpass, excel",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,6,well-formedness:OK
2583,2612,None,LEXICON,[STEM-PV],Aid~aEaY,Aid~aE,PV,"[KEV] to claim, allege, maintain+to start, initiate (legal action)",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
2584,2613,None,LEXICON,[STEM-PV],Airtaba$,Airtaba$,PV,"[KEV] to be confused, mixed up",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
2585,2615,None,LEXICON,[STEM-PV],AintaZar,AintaZar,PV,[KEV] to wait,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2586,2616,None,LEXICON,[STEM-PV],AigtaSab,AigtaSab,PV,"[KEV] to rape, ravish",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2587,2617,None,LEXICON,[STEM-PV],Aiftaxar,Aiftaxar,PV,[KEV] to boast about+[MEERA] to be proud,pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
2588,2618,None,LEXICON,[STEM-PV],Aintakas,Aintakas,PV,[KEV] to suffer a relapse,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2589,2619,None,LEXICON,[STEM-PV],AijtamaE,AijtamaE,PV,"[KEV] to meet, have a meeting",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2590,2620,None,LEXICON,[STEM-PV],Ait~afaq,Ait~afaq,PV,"[KEV] to agree, reach an agreement+[KEV] to agree, reach an agreement",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2591,2621,None,LEXICON,[STEM-PV],AigtAZ,AigtaZ,PV,"[KEV] to be or become angry, to get mad",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,4,well-formedness:OK
2592,2622,None,LEXICON,[STEM-PV],AigtAZ,AigtAZ,PV,"[KEV] to be or become angry, to get mad",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,4,well-formedness:OK
2593,2623,None,LEXICON,[STEM-PV],Aintasab,Aintasab,PV,"[KEV] to be relative to, be related to s.o.+to join, become affiliated, associated with",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2594,2624,None,LEXICON,[STEM-PV],Aibtahal,Aibtahal,PV,[KEV] to pray humbly to God,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2595,2625,None,LEXICON,[STEM-PV],AistawaY,Aistaw,PV,"[KEV] to occur, happen+to become, change into s.th.+to ripen, mature",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
2596,2626,None,LEXICON,[STEM-PV],AimtaHan,AimtaHan,PV,"[KEV] to take an examination+to test, examine+[MEERA] to take and exam",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
2597,2627,None,LEXICON,[STEM-PV],Aintahaz,Aintahaz,PV,"[KEV] to seize, take advantage of",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2598,2628,None,LEXICON,[STEM-PV],AiHtaqan,AiHtaqan,PV,[KEV] to be given an enema+to be congested,pos:verb asp:p vox:a mod:i,,,#n intrans,8,well-formedness:OK
2599,2629,None,LEXICON,[STEM-PV],AiHtamaY,AiHtam,PV,"[KEV] to protect oneself, defend oneself",pos:verb asp:p vox:a mod:i,,,intrans #-ay,4,well-formedness:OK
2600,2630,None,LEXICON,[STEM-PV],AiftaraY,Aiftar,PV,[MEERA] to be unfair towards others,pos:verb asp:p vox:a mod:i,,,intrans #-ay,6,well-formedness:OK
2601,2631,None,LEXICON,[STEM-PV],Aibtahaj,Aibtahaj,PV,"[KEV] to be delighted, glad",pos:verb asp:p vox:a mod:i,,,intrans,6,well-formedness:OK
2602,2632,None,LEXICON,[STEM-PV],Ait~aham,Ait~aham,PV,"[KEV] to accuse, suspect s.o.+[KEV] to accuse, charge s.o. with s.th.",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2603,2633,None,LEXICON,[STEM-PV],AiEta*ar,AiEta*ar,PV,"[KEV] to apologize, excuse oneself+[MEERA] to apologize",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2604,2634,None,LEXICON,[STEM-PV],AiHtamal,AiHtamal,PV,"[KEV] to feel that something is possible, conceivable or likely",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2605,2635,None,LEXICON,[STEM-PV],AirtaEa$,AirtaEa$,PV,"[KEV] to tremble, shake",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2606,2636,None,LEXICON,[STEM-PV],AiHtaj~,AiHtaj~,PV,"[KEV] to protest, object+to protest (about) s.th.",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2607,2637,None,LEXICON,[STEM-PV],Aiftaqar,Aiftaqar,PV,[KEV] to become poor,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2608,2638,None,LEXICON,[STEM-PV],Aintafax,Aintafax,PV,"[KEV] to swell, inflate+[MEERA] to blow on",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2609,2639,None,LEXICON,[STEM-PV],Aibtakar,Aibtakar,PV,[KEV] to invent,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2610,2640,None,LEXICON,[STEM-PV],AintafaE,AintafaE,PV,"[KEV] to benefit, profit, gain",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2611,2641,None,LEXICON,[STEM-PV],AirtawaY,Airtaw,PV,"[KEV] to be watered, irrigated+to quench one's thirst",pos:verb asp:p vox:a mod:i,,,intrans #-ay,5,well-formedness:OK
2612,2642,None,LEXICON,[STEM-PV],Aijtar~,Aijtar~,PV,[KEV] to ruminate,pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2613,2643,None,LEXICON,[STEM-PV],AimtaS~,AimtaS~,PV,"[KEV] to absorb, suck up",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2614,2644,None,LEXICON,[STEM-PV],AintaEa$,AintaEa$,PV,"[KEV] to be refreshed, invigorated",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2615,2645,None,LEXICON,[STEM-PV],AinHAz,AinHaz,PV,"[KEV] to take sides, to be partial, be biased",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,4,well-formedness:OK
2616,2646,None,LEXICON,[STEM-PV],AinHAz,AinHAz,PV,"[KEV] to take sides, to be partial, be biased",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,4,well-formedness:OK
2617,2647,None,LEXICON,[STEM-PV],Aiftar~,Aiftar~,PV,"[KEV] to wander around, go around+to spin",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
2618,2648,None,LEXICON,[STEM-PV],AiltaHaq,AiltaHaq,PV,"[KEV] to join, enroll in, become a member of",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2619,2649,None,LEXICON,[STEM-PV],Airtakaz,Airtakaz,PV,"[KEV] to lean, support one's own weight on s.th+to rest, be based on",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
2620,2650,None,LEXICON,[STEM-PV],AiEtabar,AiEtabar,PV,"[KEV] to learn a lesson, take warning+to consider, regard as+to respect, show consideration or regard",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
2621,2651,None,LEXICON,[STEM-PV],Ainta$ar,Ainta$ar,PV,[KEV] to extend or spread,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
2622,2652,None,LEXICON,[STEM-PV],AiHtAr,AiHtar,PV,"[KEV] to be or become confused, perplexed, puzzled, bewildered",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,6,well-formedness:OK
2623,2653,None,LEXICON,[STEM-PV],AiHtAr,AiHtAr,PV,"[KEV] to be or become confused, perplexed, puzzled, bewildered",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,6,well-formedness:OK
2624,2654,None,LEXICON,[STEM-PV],Aintakab,Aintakab,PV,[KEV] to be written,pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
2625,2655,None,LEXICON,[STEM-PV],AixtaS~,AixtaS~,PV,"[KEV] to specialize, become a specialist",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
2626,2656,None,LEXICON,[STEM-PV],AirtAH,AirtaH,PV,"[KEV] to be satisfied, content, happy+to rest, relax+to be relieved of s.o. or s.th.+to be at ease, be relieved+[MEERA] to rest and/or get comfortable",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,10,well-formedness:OK
2627,2657,None,LEXICON,[STEM-PV],AirtAH,AirtAH,PV,"[KEV] to be satisfied, content, happy+to rest, relax+to be relieved of s.o. or s.th.+to be at ease, be relieved+[MEERA] to rest and/or get comfortable",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,10,well-formedness:OK
2628,2658,None,LEXICON,[STEM-PV],AintaZam,AintaZam,PV,"[KEV] to be or become well organized, well arranged",pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
