,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
472,1a2a3,1A3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],1u3,lex:1An,lex:\1An,1un,\1un,1un/PV,\1un/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n trans,^([^wyA}&])n$,1,
473,1a2~a3,1ay~a>,1.y.>,\1.y.>,BACKOFF,[STEM-PV],1ay~,lex:1ay~a>,lex:\1ay~a>,1ay~,\1ay~,1ay~/PV,\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])y$,1,
474,1a23i4,1ayo3i4,1.y.3.n,\1.y.\2.n,BACKOFF,[STEM-PV],1ay3i4,lex:1ayo3in,lex:\1ayo\2in,1ay3in,\1ay\2in,1ay3in/PV,\1ay\2in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])y([^wyA}&])n$,1,
475,1a23a4,wa>owa>,w.>.w.>,w.>.w.>,BACKOFF,[STEM-PV],wa>ow,lex:wa>owa>,lex:wa>owa>,wa>ow,wa>ow,wa>ow/PV,wa>ow/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^wAw$,1,
476,1A2i3,wA}i3,w.>.3,w.>.\1,BACKOFF,[STEM-PV],wA}i#3,lex:wA}i3,lex:wA}i\1,wA}i#3,wA}i#\1,wA}i#3/PV,wA}i#\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wA}#([^wyA}&])$,1,
477,1a2a3,wA2aY,w.2.y,w.\1.y,BACKOFF,[STEM-PV],wA2,lex:wA2aY,lex:wA\1aY,wA2,wA\1,wA2/PV,wA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^wA([^wyA}&])$,6,
478,1A2i3,wA2i3,w.2.3,w.\1.\2,BACKOFF,[STEM-PV],wA2i#3,lex:wA2i3,lex:wA\1i\2,wA2i#3,wA\1i#\2,wA2i#3/PV,wA\1i#\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wA([^wyA}&])#([^ntwyA}&])$,8,
479,1A2i3,wA2i3,w.2.n,w.\1.n,BACKOFF,[STEM-PV],wA2i#3,lex:wA2in,lex:wA\1in,wA2i#n,wA\1i#n,wA2i#n/PV,wA\1i#n/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^wA([^wyA}&])#n$,1,
480,1A2i3,wAyi3,w.y.3,w.y.\1,BACKOFF,[STEM-PV],wAyi#3,lex:wAyi3,lex:wAyi\1,wAyi#3,wAyi#\1,wAyi#3/PV,wAyi#\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wAy#([^wyA}&])$,1,
481,1a2a3,wa2a>,w.2.>,w.\1.>,BACKOFF,[STEM-PV],wa2,lex:wa2a>,lex:wa\1a>,wa2,wa\1,wa2/PV,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^w([^wyA}&])$,1,
482,1a2a3,wa2A,w.2.w,w.\1.w,BACKOFF,[STEM-PV],wa2,lex:wa2A,lex:wa\1A,wa2,wa\1,wa2/PV,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^w([^wyA}&])$,1,
483,1a2~a3,wa2~a3,w.2.3,w.\1.\2,BACKOFF,[STEM-PV],wa2~a3,lex:wa2~a3,lex:wa\1~a\2,wa2~a3,wa\1~a\2,wa2~a3/PV,wa\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,29,
484,1a2a3,wa2~,w.2.3,w.\1.\1,BACKOFF,[STEM-PV],wa2~,lex:wa2~,lex:wa\1~,wa2~,wa\1~,wa2~/PV,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,gem trans,^w([^wyA}&])$,6,
485,1a2a3,wa2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-PV],wa2a3,lex:wa2a3,lex:wa\1a\2,wa2a3,wa\1a\2,wa2a3/PV,wa\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,24,
486,1a23i4,wa2owi4,w.2.w.4,w.\1.w.\2,BACKOFF,[STEM-PV],wa2owi4,lex:wa2owi4,lex:wa\1owi\2,wa2owi4,wa\1owi\2,wa2owi4/PV,wa\1owi\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])w([^ntwyA}&])$,8,
487,1a23a4,wa2owa4,w.2.w.4,w.\1.w.\2,BACKOFF,[STEM-PV],wa2owa4,lex:wa2owa4,lex:wa\1owa\2,wa2owa4,wa\1owa\2,wa2owa4/PV,wa\1owa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])w([^ntwyA}&])$,4,
488,1a2a3,wa2aY,w.2.y,w.\1.y,BACKOFF,[STEM-PV],wa2,lex:wa2aY,lex:wa\1aY,wa2,wa\1,wa2/PV,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^w([^wyA}&])$,3,
489,1a2~a3,wa2~aY,w.2.y,w.\1.y,BACKOFF,[STEM-PV],wa2~,lex:wa2~aY,lex:wa\1~aY,wa2~,wa\1~,wa2~/PV,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^w([^wyA}&])$,9,
490,1i2i3,wi2i3,w.2.3,w.\1.\2,BACKOFF,[STEM-PV],wi2i#3,lex:wi2i3,lex:wi\1i\2,wi2i#3,wi\1i#\2,wi2i#3/PV,wi\1i#\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])#([^ntwyA}&])$,6,
491,1a23i4,wa2o3i4,w.2.3.4,w.\1.\2.\3,BACKOFF,[STEM-PV],wa2o3i4,lex:wa2o3i4,lex:wa\1o\2i\3,wa2o3i4,wa\1o\2i\3,wa2o3i4/PV,wa\1o\2i\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
492,1a2a3,wa2a3,w.2.n,w.\1.n,BACKOFF,[STEM-PV],wa2a3,lex:wa2an,lex:wa\1an,wa2an,wa\1an,wa2an/PV,wa\1an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
493,1a23a4,wa2o3a4,w.2.3.n,w.\1.\2.n,BACKOFF,[STEM-PV],wa2o3a4,lex:wa2o3an,lex:wa\1o\2an,wa2o3an,wa\1o\2an,wa2o3an/PV,wa\1o\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])([^wyA}&])n$,1,
494,1i2i3,wi2i3,w.2.3,w.\1.\2,BACKOFF,[STEM-PV],wi2o3,lex:wi2i3,lex:wi\1i\2,wi2o3,wi\1o\2,wi2o3/PV,wi\1o\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
495,1a2~a3,wa2~a3,w.2.n,w.\1.n,BACKOFF,[STEM-PV],wa2~a3,lex:wa2~an,lex:wa\1~an,wa2~an,wa\1~an,wa2~an/PV,wa\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
496,1i2i3,wi2iy,w.2.y,w.\1.y,BACKOFF,[STEM-PV],wi2,lex:wi2iy,lex:wi\1iy,wi2,wi\1,wi2/PV,wi\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^w([^wyA}&])$,2,
497,1a2~a3,wa2~a3,w.2.t,w.\1.t,BACKOFF,[STEM-PV],wa2~a3,lex:wa2~at,lex:wa\1~at,wa2~at,wa\1~at,wa2~at/PV,wa\1~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^w([^wyA}&])t$,1,
498,1a2a3,wa2~,w.n.n,w.n.n,BACKOFF,[STEM-PV],wa2~,lex:wa2~,lex:wa\1~,wa2~,wa\1~,wa2~/PV,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,gem trans,^w([^wyA}&])$,1,
499,1a23i4,wa2owi4,w.2.w.n,w.\1.w.n,BACKOFF,[STEM-PV],wa2owi4,lex:wa2owin,lex:wa\1owin,wa2owin,wa\1owin,wa2owin/PV,wa\1owin/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])wn$,1,
500,1a2~a3,ya>~a3,y.>.3,y.>.\1,BACKOFF,[STEM-PV],ya>~a3,lex:ya>~a3,lex:ya>~a\1,ya>~a3,ya>~a\1,ya>~a3/PV,ya>~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^yA([^wyA}&])$,1,
501,1a2~i3,ya}~i3,y.>.3,y.>.\1,BACKOFF,[STEM-PV],ya}~i3,lex:ya}~i3,lex:ya}~i\1,ya}~i3,ya}~i\1,ya}~i3/PV,ya}~i\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y}([^wyA}&])$,1,
502,1i2i3,yi}i3,y.>.3,y.>.\1,BACKOFF,[STEM-PV],yi}i#3,lex:yi}i3,lex:yi}i\1,yi}i#3,yi}i#\1,yi}i#3/PV,yi}i#\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y}#([^wyA}&])$,1,
503,1a2~i3,ya2~i3,y.2.3,y.\1.\2,BACKOFF,[STEM-PV],ya2~i3,lex:ya2~i3,lex:ya\1~i\2,ya2~i3,ya\1~i\2,ya2~i3/PV,ya\1~i\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,2,
504,1i2i3,yi2i3,y.2.3,y.\1.\2,BACKOFF,[STEM-PV],yi2i#3,lex:yi2i3,lex:yi\1i\2,yi2i#3,yi\1i#\2,yi2i#3/PV,yi\1i#\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])#([^ntwyA}&])$,1,
505,1a2~a3,ya2~a3,y.2.3,y.\1.\2,BACKOFF,[STEM-PV],ya2~a3,lex:ya2~a3,lex:ya\1~a\2,ya2~a3,ya\1~a\2,ya2~a3/PV,ya\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
