,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
2204,2226,None,LEXICON,[STEM-IV],tEAhad,tEAhad,IV,"[KEV] to vow, make a mutual pledge",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2205,2227,None,LEXICON,[STEM-IV],tkAvar,tkAvar,IV,"[KEV] to multiply, grow in number",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2206,2228,None,LEXICON,[STEM-IV],tmAlak,tmAlak,IV,"[KEV] to control, restrain oneself",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2207,2229,None,LEXICON,[STEM-IV],tZAhar,tZAhar,IV,"[KEV] to pretend, feign+to demonstrate",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2208,2230,None,LEXICON,[STEM-IV],tnAzal,tnAzal,IV,"[KEV] to give up, relinquish",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2209,2231,None,LEXICON,[STEM-IV],tmAyal,tmAyal,IV,"[KEV] to sway, swing",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2210,2232,None,LEXICON,[STEM-IV],tEAdal,tEAdal,IV,"[KEV] to tie, be tied",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2211,2233,None,LEXICON,[STEM-IV],trAsal,trAsal,IV,"[KEV] to correspond with each other, exchange correspondence",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2212,2234,None,LEXICON,[STEM-IV],tEAmal,tEAmal,IV,"[KEV] to deal, trade",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2213,2235,None,LEXICON,[STEM-IV],tbAdal,tbAdal,IV,[MEERA] to exchange,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2214,2236,None,LEXICON,[STEM-IV],tsAbab,tsAbab,IV,"[KEV] to insult each other, call each other bad names",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2215,2237,None,LEXICON,[STEM-IV],tHAjaj,tHAjaj,IV,"[KEV] to carry on a dispute, debate",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2216,2238,None,LEXICON,[STEM-IV],t$Atam,t$Atam,IV,[MEERA] to swear (using obscence language),pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2217,2239,None,LEXICON,[STEM-IV],t|mar,t|mar,IV,"[KEV] to conspire, plot against",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2218,2240,None,LEXICON,[STEM-IV],tnAzaE,tnAzaE,IV,[MEERA] to fight with,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2219,2241,None,LEXICON,[STEM-IV],tbArak,tbArak,IV,"[KEV] to be blessed, exalted, praised (usually said in admiration of s.o. or s.th.)",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2220,2243,None,LEXICON,[STEM-IV],tfAham,tfAham,IV,"[KEV] to come to an understanding, come to an agreement, reach an understanding+to communicate with each other",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2221,2244,None,LEXICON,[STEM-IV],Ain$aq~,n$aq~,IV,[KEV] to be torn up or torn to pieces,pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2222,2245,None,LEXICON,[STEM-IV],AinHamal,nHimi#l,IV,"[KEV] to be borne, endured, tolerated",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2223,2246,None,LEXICON,[STEM-IV],AindaEam,ndiEi#m,IV,"[KEV] to be run into, be hit",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2224,2247,None,LEXICON,[STEM-IV],AinqalaE,nqili#E,IV,[KEV] to be sent or driven away+[MEERA] to leave a place (negative connotation),pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2225,2248,None,LEXICON,[STEM-IV],AinDam~,nDam~,IV,"[KEV] to join, enter",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2226,2249,None,LEXICON,[STEM-IV],AinHak~,nHak~,IV,[KEV] to become worn,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2227,2250,None,LEXICON,[STEM-IV],Ain$agal,n$igi#l,IV,"[KEV] to be or become busy, occupied, distracted with+[MEERA] to get busy",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2228,2251,None,LEXICON,[STEM-IV],Ain$Af,n$Af,IV,[KEV] to be seen,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2229,2252,None,LEXICON,[STEM-IV],AinxaTaf,nxiTi#f,IV,"[KEV] to be kidnapped, abducted",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2230,2253,None,LEXICON,[STEM-IV],Aikta$af,kti$i#f,IV,"[KEV] to discover, find out, detect",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2231,2254,None,LEXICON,[STEM-IV],Aindal~,ndal~,IV,"[KEV] to find+to know, know where",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2232,2255,None,LEXICON,[STEM-IV],AinfataH,nfiti#H,IV,[KEV] to be opened,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2233,2256,None,LEXICON,[STEM-IV],Ainsar~,nsar~,IV,"[KEV] to be or become happy, be delighted",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2234,2257,None,LEXICON,[STEM-IV],Ainham~,nham~,IV,"[KEV] to be very unhappy, become distressed, concerned",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2235,2258,None,LEXICON,[STEM-IV],AinHaraf,nHiri#f,IV,"[KEV] to deviate, digress, turn away",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2236,2259,None,LEXICON,[STEM-IV],Ainlabas,nlibi#s,IV,[KEV] to be worn,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2237,2260,None,LEXICON,[STEM-IV],Aingav~,ngav~,IV,[KEV] to cause annoyance,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2238,2261,None,LEXICON,[STEM-IV],Ainwazan,nwizi#n,IV,[KEV] to be weighed,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2239,2262,None,LEXICON,[STEM-IV],AiktafaY,ktif,IV,"[KEV] to be satisfied, to content oneself",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,5,well-formedness:OK
2240,2263,None,LEXICON,[STEM-IV],AinmadaH,nmidi#H,IV,[KEV] to be complimented,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2241,2264,None,LEXICON,[STEM-IV],AindafaE,ndifi#E,IV,"[KEV] to be paid+to be pushed+to be carried away, to get worked up",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2242,2265,None,LEXICON,[STEM-IV],AinbanaY,nbin,IV,[KEV] to be built,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2243,2266,None,LEXICON,[STEM-IV],Ainhadam,nhidi#m,IV,"[KEV] to collapse, fall down",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2244,2267,None,LEXICON,[STEM-IV],AinfalaE,nfili#E,IV,[KEV] to split open,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2245,2268,None,LEXICON,[STEM-IV],Ainga$~,nga$~,IV,[KEV] to be cheated; deceived; deluded,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2246,2269,None,LEXICON,[STEM-IV],AinkawaY,nkiw,IV,[KEV] to be cauterized+to be burned+[MEERA] to iron,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,4,well-formedness:OK
2247,2270,None,LEXICON,[STEM-IV],AinEamaY,nEim,IV,"[KEV] to be or become blind, lose one's eyesight",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2248,2271,None,LEXICON,[STEM-IV],AinDabaT,nDibi#T,IV,"[KEV] to adjust, set",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2249,2272,None,LEXICON,[STEM-IV],AinjamaE,njimi#E,IV,"[KEV] to be collected, gathered together",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2250,2273,None,LEXICON,[STEM-IV],AinSaraf,nSiri#f,IV,[KEV] to be spent,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2251,2274,None,LEXICON,[STEM-IV],AinEaraD,nEiri#D,IV,"[KEV] to be submitted, proposed",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2252,2275,None,LEXICON,[STEM-IV],AinbakaY,nbik,IV,[KEV] to be cried over,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2253,2276,None,LEXICON,[STEM-IV],AinHanaY,nHin,IV,"[KEV] to curve, twist, turn+to bow+to bend forward",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,1,well-formedness:OK
2254,2277,None,LEXICON,[STEM-IV],Ainwaxa*,nwixi#*,IV,[KEV] to be taken+to be stolen,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2255,718,None,LEXICON,[STEM-IV],xaw~af,xaw~i#f,IV,"[KEV] to scare, frighten, alarm",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
2256,2279,None,LEXICON,[STEM-IV],AinhAn,nhAn,IV,"[KEV] to be humiliated, insulted",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2257,2280,None,LEXICON,[STEM-IV],Ain$awaY,n$iw,IV,"[KEV] to be broiled, grilled, roasted",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2258,2281,None,LEXICON,[STEM-IV],AinqaraY,nqir,IV,[KEV] to be read,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2259,2282,None,LEXICON,[STEM-IV],Ainkab~,nkab~,IV,"[KEV] to be poured out, be spilled",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2260,2283,None,LEXICON,[STEM-IV],AiqtaSad,qtiSi#d,IV,"[KEV] to be economical, frugal, thrifty",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2261,2284,None,LEXICON,[STEM-IV],Ainkatab,nkiti#b,IV,[KEV] to be written,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2262,2285,None,LEXICON,[STEM-IV],AinTafaY,nTif,IV,"[KEV] to go out, be extinguished",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,2,well-formedness:OK
2263,2286,None,LEXICON,[STEM-IV],Ainhaz~,nhaz~,IV,"[KEV] to shake, wave rapidly, shaken",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2264,2287,None,LEXICON,[STEM-IV],Ain*AE,n*AE,IV,"[KEV] to broadcast, transmit+to spread, circulate",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2265,2288,None,LEXICON,[STEM-IV],Ainsalaq,nsili#q,IV,[MEERA] to get boiled,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2266,2289,None,LEXICON,[STEM-IV],Ain$al~,n$al~,IV,"[KEV] to be taken, carried away+to be carried, lifted+to be stolen+to be hand sewn",pos:verb asp:i vox:a mod:i,,,intrans yi#,9,well-formedness:OK
2267,2290,None,LEXICON,[STEM-IV],Ain$ad~,n$ad~,IV,"[KEV] to be pulled or dragged+to be tied up, tied together",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2268,2291,None,LEXICON,[STEM-IV],AinEAd,nEAd,IV,"[KEV] to be returned, taken back+to be repeated",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2269,2292,None,LEXICON,[STEM-IV],AinsamaE,nsimi#E,IV,[KEV] to be heard,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2270,2293,None,LEXICON,[STEM-IV],AinxabaS,nxibi#S,IV,"[KEV] to be or become confused, preoccupied, rushed",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2271,2294,None,LEXICON,[STEM-IV],AinHakaY,nHik,IV,"[KEV] to be said, told",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2272,2295,None,LEXICON,[STEM-IV],Ainka$af,nki$i#f,IV,"[KEV] to be revealed, disclosed",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2273,2296,None,LEXICON,[STEM-IV],Ainqatal,nqiti#l,IV,"[KEV] to transfer, move, moved, transported+[MEERA] to get killed",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2274,2297,None,LEXICON,[STEM-IV],Ain$axaT,n$ixi#T,IV,[MEERA] to be punished,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2275,2298,None,LEXICON,[STEM-IV],AinEad~,nEad~,IV,[KEV] to be considered,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2276,2299,None,LEXICON,[STEM-IV],Ainwakal,nwiki#l,IV,[KEV] to be eaten,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2277,2300,None,LEXICON,[STEM-IV],AindaraY,ndir,IV,[KEV] to be known,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2278,2301,None,LEXICON,[STEM-IV],AinHasad,nHisi#d,IV,[KEV] to be envied,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2279,2302,None,LEXICON,[STEM-IV],Ainqalab,nqili#b,IV,"[KEV] to turn upside down+to change into, turn into, become+to run on or against s.o.",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2280,2303,None,LEXICON,[STEM-IV],AinHaSar,nHiSi#r,IV,"[KEV] to be caught, be trapped+to be crowded, be jammed+to have a full bladder, to have to go",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2281,2304,None,LEXICON,[STEM-IV],AinSAb,nSAb,IV,"[KEV] to be stricken, afflicted, to catch a disease",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2282,2305,None,LEXICON,[STEM-IV],AinTar~,nTar~,IV,[MEERA] to explode,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2283,2306,None,LEXICON,[STEM-IV],AinfaqaE,nfiqi#E,IV,[MEERA] to explode,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2284,2307,None,LEXICON,[STEM-IV],AiqtaraH,qtiri#H,IV,"[KEV] to suggest, recommend",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2285,2308,None,LEXICON,[STEM-IV],AinTaq~,nTaq~,IV,[KEV] to be beaten,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2286,2309,None,LEXICON,[STEM-IV],AinDaHak,nDiHi#k,IV,"[KEV] to be fooled, gotten the best of",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2287,2310,None,LEXICON,[STEM-IV],AinTarad,nTiri#d,IV,"[KEV] to be dismissed, discharged",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2288,2311,None,LEXICON,[STEM-IV],AingaSab,ngiSi#b,IV,[KEV] to coerce; constrain; force; forcing,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2289,2312,None,LEXICON,[STEM-IV],AinlawaY,nliw,IV,[KEV] to be bent,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2290,2313,None,LEXICON,[STEM-IV],AinHaraj,nHiri#j,IV,[KEV] to be embarrassed,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2291,2314,None,LEXICON,[STEM-IV],AinraD~,nraD~,IV,[KEV] to be or become bruised,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2292,2315,None,LEXICON,[STEM-IV],AinxaTab,nxiTi#b,IV,"[KEV] to be betrothed, become engaged",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2293,2316,None,LEXICON,[STEM-IV],Ain$arab,n$iri#b,IV,[KEV] to be drunk,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2294,2317,None,LEXICON,[STEM-IV],AinmaHaY,nmiH,IV,[KEV] to be erased,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2295,2318,None,LEXICON,[STEM-IV],AinqaEad,nqiEi#d,IV,"[KEV] to be lived in, be occupied",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2296,2319,None,LEXICON,[STEM-IV],AinHakam,nHiki#m,IV,[KEV] to be sentenced,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2297,2320,None,LEXICON,[STEM-IV],AinEazal,nEizi#l,IV,"[KEV] to seperate oneself, segregate",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2298,2321,None,LEXICON,[STEM-IV],Ainbahat,nbihi#t,IV,"[KEV] to be astonished, amazed",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2299,2322,None,LEXICON,[STEM-IV],Ainrasam,nrisi#m,IV,[KEV] to be drawn+to be painted,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2300,2323,None,LEXICON,[STEM-IV],AinxadaE,nxidi#E,IV,"[KEV] to be deceived, misled, duped",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2301,2324,None,LEXICON,[STEM-IV],Ainjan~,njan~,IV,[KEV] to be or become insane+to be or become insane,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2302,2325,None,LEXICON,[STEM-IV],Aindafan,ndifi#n,IV,[KEV] to be buried,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2303,2326,None,LEXICON,[STEM-IV],AinqaTaE,nqiTi#E,IV,"[KEV] to break, tear, snap+to stop+to be cut off",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2304,2327,None,LEXICON,[STEM-IV],Ainkasar,nkisi#r,IV,"[KEV] to be smashed, shattered, broken up+to be defeated, destroyed+to go bankrupt, be broken",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2305,2328,None,LEXICON,[STEM-IV],AinTabaE,nTibi#E,IV,[KEV] to be typed+to be printed,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2306,2329,None,LEXICON,[STEM-IV],Ainsad~,nsad~,IV,"[KEV] to be blocked, obstructed, plugged up+to be closed, shut",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2307,2330,None,LEXICON,[STEM-IV],AinsabaH,nsibi#H,IV,[KEV] to be swum in,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2308,2331,None,LEXICON,[STEM-IV],AinZalam,nZili#m,IV,[KEV] to be treated unjustly,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2309,2332,None,LEXICON,[STEM-IV],Ain$adah,n$idi#h,IV,"[KEV] to be surprised, astonished+to be distracted, preoccupied",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2310,2333,None,LEXICON,[STEM-IV],Ainsalax,nsili#x,IV,[KEV] to be skinned,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2311,2334,None,LEXICON,[STEM-IV],Ainvaram,nviri#m,IV,"[KEV] to be chopped up, cut up",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2312,2335,None,LEXICON,[STEM-IV],Ainhad~,nhad~,IV,"[KEV] to be open, let loose",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2313,2336,None,LEXICON,[STEM-IV],AinDarab,nDiri#b,IV,"[MEERA] to get beaten+[KEV] to be hit, struck",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2314,2337,None,LEXICON,[STEM-IV],AinSaraE,nSiri#E,IV,"[KEV] to be epileptic, knock out, strike down",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2315,2338,None,LEXICON,[STEM-IV],Ainjarad,njiri#d,IV,"[KEV] to be inventoried, be taken stock of",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2316,2339,None,LEXICON,[STEM-IV],AinbalaY,nbil,IV,"[KEV] to afflict, torment s.o. with s.th.+to get stuck by s.th.+to get into trouble",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,1,well-formedness:OK
2317,2340,None,LEXICON,[STEM-IV],Ainkasaf,nkisi#f,IV,"[KEV] to be humiliated, to be eclipsed",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2318,2341,None,LEXICON,[STEM-IV],AinzaraT,nziri#T,IV,"[KEV] to be swallowed, gulped down",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2319,2342,None,LEXICON,[STEM-IV],Ainlaqaf,nliqi#f,IV,"[KEV] to catch, sieze, grab",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2320,2343,None,LEXICON,[STEM-IV],AinHaSad,nHiSi#d,IV,[KEV] to be harvested,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2321,2344,None,LEXICON,[STEM-IV],AindAs,ndAs,IV,[KEV] to be stepped on,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2322,2345,None,LEXICON,[STEM-IV],Aintaras,ntiri#s,IV,[KEV] to be filled with s.th.,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2323,2346,None,LEXICON,[STEM-IV],Ainqafal,nqifi#l,IV,"[KEV] to be locked, locked up",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2324,2347,None,LEXICON,[STEM-IV],AinTab~,nTab~,IV,[MEERA] to shut up,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2325,2348,None,LEXICON,[STEM-IV],AintaHar,ntiHi#r,IV,[KEV] to commit suicide,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2326,2349,None,LEXICON,[STEM-IV],AinHabas,nHibi#s,IV,[KEV] to be imprisoned,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2327,2350,None,LEXICON,[STEM-IV],AinEaraf,nEiri#f,IV,[KEV] to be known,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2328,2351,None,LEXICON,[STEM-IV],AinmaS~,nmaS~,IV,[KEV] to be sucked,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2329,2352,None,LEXICON,[STEM-IV],AinSaf~,nSaf~,IV,[KEV] to be parked,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2330,2353,None,LEXICON,[STEM-IV],AinhaDam,nhiDi#m,IV,[KEV] to be digested,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2331,2354,None,LEXICON,[STEM-IV],AinqAl,nqAl,IV,[KEV] to be said,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2332,2355,None,LEXICON,[STEM-IV],Ainhazam,nhizi#m,IV,"[KEV] to be vanquished, defeated+to run away, flee",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2333,2356,None,LEXICON,[STEM-IV],Ainxamad,nximi#d,IV,[MEERA] to sleep,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2334,2357,None,LEXICON,[STEM-IV],AinEav~,nEav~,IV,[KEV] to become moth-eaten,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2335,2358,None,LEXICON,[STEM-IV],AinEaTaY,nEiT,IV,"[KEV] to be given, granted",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2336,2359,None,LEXICON,[STEM-IV],AinyamaE,nyimi#E,IV,[MEERA] to collect,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2337,2360,None,LEXICON,[STEM-IV],AinbaT~,nbaT~,IV,"[KEV] to get poked+to be, get popped",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2338,2361,None,LEXICON,[STEM-IV],AinHaram,nHiri#m,IV,[KEV] to be deprived,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2339,2362,None,LEXICON,[STEM-IV],AinHafaZ,nHifi#Z,IV,[KEV] to be preserved+to be protected or guarded+to be kept away+to be memorized,pos:verb asp:i vox:a mod:i,,,intrans yi#,9,well-formedness:OK
2340,2363,None,LEXICON,[STEM-IV],AinlaHam,nliHi#m,IV,[KEV] to weld,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2341,2364,None,LEXICON,[STEM-IV],Ainsajan,nsiji#n,IV,"[KEV] to be jailed, imprisoned",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2342,2365,None,LEXICON,[STEM-IV],AinEabar,nEibi#r,IV,[KEV] to be crossed,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2343,2366,None,LEXICON,[STEM-IV],AinTaraH,nTiri#H,IV,"[KEV] to lie down, prostrate oneself",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2344,2367,None,LEXICON,[STEM-IV],AinwaSaf,nwiSi#f,IV,[MEERA] to be described+[KEV] to be described,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2345,2368,None,LEXICON,[STEM-IV],AinlaEab,nliEi#b,IV,[KEV] to be played,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2346,2369,None,LEXICON,[STEM-IV],AinHaT~,nHaT~,IV,"[KEV] to be put, placed+to deteriorate, decay, decline",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2347,2370,None,LEXICON,[STEM-IV],AinEakas,nEiki#s,IV,[KEV] to be reflected,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2348,2371,None,LEXICON,[STEM-IV],Ainwalad,nwili#d,IV,[KEV] to be born,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2349,2372,None,LEXICON,[STEM-IV],AinTam~,nTam~,IV,"[KEV] to be buried, covered up+(imp. only) shut up! be quiet!",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2350,2373,None,LEXICON,[STEM-IV],Ainta$~,nta$~,IV,[MEERA] to become old,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2351,2374,None,LEXICON,[STEM-IV],AinTabax,nTibi#x,IV,[KEV] to be cooked+[MEERA] to get cooked,pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2352,2375,None,LEXICON,[STEM-IV],AinbagaD,nbigi#D,IV,[KEV] to be hated,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
